Name,Property Title,Price,Location,Total_Area,Price_per_SQFT,Description,Baths,Balcony
Property_10111,3 BHK,9100000.0,Yelahanka,1705.0,5337.243401759531,Super built-up  Area,3.0,Yes
Property_10112,5 Bedroom,17000000.0,Anjana Nagar,1035.0,16425.12077294686,Plot  Area,5.0,Yes
Property_10113,3 BHK,5500000.0,Kadugodi,1430.0,3846.153846153846,Super built-up  Area,2.0,No
Property_10114,2 BHK,5500000.0,Marathahalli,1240.0,4435.4838709677415,Super built-up  Area,2.0,Yes
Property_10115,3 BHK,6080000.0,Garudachar Palya,1325.0,4588.679245283019,Super built-up  Area,2.0,Yes
Property_10116,2 BHK,4400000.0,Thanisandra,1230.0,3577.2357723577234,Super built-up  Area,2.0,Yes
Property_10117,2 BHK,2800000.0,Electronics City Phase 1,1000.0,2800.0,Super built-up  Area,2.0,Yes
Property_10118,4 Bedroom,2450000.0,Gollarahatti,740.0,3310.810810810811,Plot  Area,2.0,Yes
Property_10119,3 BHK,4645000.0,Uttarahalli,1330.0,3492.4812030075186,Super built-up  Area,2.0,Yes
Property_10120,4 BHK,27500000.0,Sarjapur  Road,3005.0,9151.414309484193,Super built-up  Area,5.0,No
Property_10121,3 BHK,17000000.0,Shivaji Nagar,1300.0,13076.923076923076,Super built-up  Area,3.0,Yes
Property_10122,2 BHK,4600000.0,Haralur Road,1243.0,3700.7240547063557,Super built-up  Area,2.0,Yes
Property_10123,4 Bedroom,6084000.0,Kengeri Satellite Town,936.0,6500.0,Built-up  Area,2.0,Yes
Property_10124,3 BHK,10000000.0,Banashankari Stage III,1500.0,6666.666666666667,Super built-up  Area,2.0,Yes
Property_10125,3 Bedroom,15600000.0,Kodigehalli,1200.0,13000.0,Plot  Area,4.0,Yes
Property_10126,2 BHK,7200000.0,Cox Town,1073.0,6710.158434296365,Built-up  Area,2.0,Yes
Property_10127,2 BHK,5600000.0,Kudlu,1300.0,4307.692307692308,Built-up  Area,2.0,Yes
Property_10128,4 Bedroom,43500000.0,Sarjapur,4201.0,10354.677457748156,Plot  Area,4.0,Yes
Property_10129,2 BHK,3075000.0,Electronic City,1065.0,2887.323943661972,Built-up  Area,2.0,Yes
Property_10130,2 BHK,6688000.0,Whitefield,1216.0,5500.0,Super built-up  Area,2.0,Yes
Property_10131,3 BHK,5900000.0,Jigani,1252.0,4712.460063897764,Built-up  Area,3.0,Yes
Property_10132,2 BHK,4480000.0,Hormavu,1196.0,3745.819397993311,Super built-up  Area,2.0,Yes
Property_10133,2 BHK,4400000.0,Kudlu,1027.0,4284.323271665044,Built-up  Area,2.0,Yes
Property_10134,3 Bedroom,7500000.0,Padmanabhanagar,610.0,12295.081967213115,Plot  Area,2.0,Yes
Property_10135,3 BHK,5715000.0,Poornapragna Housing Society Layout,1270.0,4500.0,Super built-up  Area,2.0,Yes
Property_10136,2 BHK,3900000.0,Mico Layout,1171.0,3330.486763450043,Super built-up  Area,2.0,Yes
Property_10137,3 BHK,4860000.0,Kothannur,1215.0,4000.0,Super built-up  Area,2.0,Yes
Property_10138,1 Bedroom,2000000.0,Venkateswara Nagar,600.0,3333.3333333333335,Plot  Area,1.0,No
Property_10139,2 BHK,7700000.0,Whitefield,1180.0,6525.423728813559,Super built-up  Area,2.0,Yes
Property_10140,2 BHK,3351000.0,Electronic City Phase II,1160.0,2888.793103448276,Built-up  Area,2.0,Yes
Property_10141,4 Bedroom,40000000.0,Chikkagubbi,4382.0,9128.251939753538,Plot  Area,4.0,Yes
Property_10142,3 BHK,13900000.0,Whitefield,2140.0,6495.327102803738,Super built-up  Area,3.0,Yes
Property_10143,3 BHK,10000000.0,Yeshwanthpur,1500.0,6666.666666666667,Super built-up  Area,3.0,Yes
Property_10144,2 BHK,5200000.0,Banaswadi,1008.0,5158.730158730159,Super built-up  Area,2.0,Yes
Property_10145,3 BHK,12900000.0,Ambedkar Nagar,1921.0,6715.252472670484,Super built-up  Area,4.0,Yes
Property_10146,2 BHK,3200000.0,Electronic City,1127.0,2839.396628216504,Super built-up  Area,2.0,Yes
Property_10147,3 BHK,12400000.0,Rajaji Nagar,1621.0,7649.599012954966,Super built-up  Area,3.0,Yes
Property_10148,3 Bedroom,36000000.0,Poornapragna Housing Society Layout,2400.0,15000.0,Plot  Area,3.0,No
Property_10149,3 BHK,7725000.0,Banashankari 2 nd Stage,1030.0,7500.0,Super built-up  Area,2.0,Yes
Property_10150,2 BHK,8400000.0,Whitefield,1314.0,6392.6940639269405,Super built-up  Area,2.0,Yes
Property_10151,3 BHK,5600000.0,Choodasandra,1220.0,4590.163934426229,Super built-up  Area,3.0,Yes
Property_10152,4 Bedroom,9700000.0,Banashankari Stage VI,600.0,16166.666666666666,Plot  Area,3.0,Yes
Property_10153,3 BHK,8500000.0,JP Nagar,1590.0,5345.911949685535,Built-up  Area,2.0,Yes
Property_10154,2 BHK,4950000.0,Shivaji Nagar,703.0,7041.251778093883,Super built-up  Area,2.0,Yes
Property_10155,3 BHK,6462000.0,Hosakerehalli,1795.0,3600.0,Super built-up  Area,3.0,Yes
Property_10156,4 Bedroom,13200000.0,Gottigere,3000.0,4400.0,Built-up  Area,3.0,No
Property_10157,4 BHK,24200000.0,Sarjapur  Road,4395.0,5506.257110352673,Super built-up  Area,4.0,Yes
Property_10158,2 BHK,3500000.0,Electronic City,825.0,4242.424242424242,Super built-up  Area,2.0,Yes
Property_10159,4 BHK,35000000.0,Yelahanka,4025.0,8695.652173913044,Super built-up  Area,6.0,Yes
Property_10160,3 BHK,7000000.0,Vajarahalli,1254.0,5582.13716108453,Super built-up  Area,2.0,Yes
Property_10161,3 BHK,11400000.0,Ramagondanahalli,2040.0,5588.235294117647,Built-up  Area,3.0,Yes
Property_10162,3 BHK,15400000.0,Thigalarapalya,2215.0,6952.5959367945825,Super built-up  Area,4.0,Yes
Property_10163,2 BHK,12500000.0,Jalahalli,1478.0,8457.374830852503,Super built-up  Area,2.0,Yes
Property_10164,3 BHK,33700000.0,Malleshwaram,2475.0,13616.161616161617,Super built-up  Area,4.0,Yes
Property_10165,3 BHK,29800000.0,Cambridge Layout,1669.0,17855.002995805873,Super built-up  Area,3.0,Yes
Property_10166,3 BHK,7950000.0,Nagappa Reddy Layout,1820.0,4368.131868131868,Super built-up  Area,3.0,Yes
Property_10167,3 BHK,8900000.0,Horamavu Agara,1623.0,5483.672211953173,Super built-up  Area,3.0,Yes
Property_10168,2 BHK,4600000.0,Haralur Road,1243.0,3700.7240547063557,Super built-up  Area,2.0,Yes
Property_10169,2 BHK,4050000.0,Electronic City,1200.0,3375.0,Super built-up  Area,2.0,Yes
Property_10170,3 BHK,7200000.0,Gottigere,1613.0,4463.732176069436,Super built-up  Area,3.0,Yes
Property_10171,2 BHK,8000000.0,Rajiv Gandhi Nagar,1293.0,6187.161639597834,Super built-up  Area,2.0,Yes
Property_10172,2 BHK,2850000.0,Hoskote,1065.0,2676.056338028169,Super built-up  Area,2.0,Yes
Property_10173,2 BHK,6956999.999999999,Kudlu Gate,940.0,7401.063829787233,Super built-up  Area,2.0,Yes
Property_10174,3 BHK,6500000.0,Sarjapur  Road,1181.0,5503.81033022862,Super built-up  Area,2.0,Yes
Property_10175,3 BHK,27500000.0,Malleshwaram,2215.0,12415.349887133183,Super built-up  Area,3.0,Yes
Property_10176,1 BHK,7500000.0,Marathahalli,1100.0,6818.181818181818,Built-up  Area,2.0,No
Property_10177,2 BHK,3600000.0,MLA Layout,1050.0,3428.5714285714284,Super built-up  Area,2.0,Yes
Property_10178,3 BHK,7500000.0,Subramanyapura,1260.0,5952.380952380952,Super built-up  Area,2.0,Yes
Property_10179,5 BHK,42500000.0,Banashankari Stage II,2800.0,15178.57142857143,Super built-up  Area,3.0,Yes
Property_10180,3 BHK,5600000.0,Dodda Banaswadi,1500.0,3733.3333333333335,Super built-up  Area,3.0,Yes
Property_10181,6 Bedroom,13200000.0,KR Puram,1200.0,11000.0,Plot  Area,6.0,Yes
Property_10182,2 Bedroom,6600000.0,Esther Enclave Layout,1000.0,6600.0,Plot  Area,2.0,No
Property_10183,3 BHK,7300000.0,Whitefield,1530.0,4771.24183006536,Super built-up  Area,3.0,Yes
Property_10184,2 BHK,4600000.0,HSR Layout,1140.0,4035.0877192982457,Super built-up  Area,2.0,Yes
Property_10185,3 BHK,11500000.0,Dodda Nekkundi Extension,1864.0,6169.527896995708,Super built-up  Area,3.0,Yes
Property_10186,3 BHK,5500000.0,Sarjapur,1575.0,3492.063492063492,Built-up  Area,3.0,Yes
Property_10187,3 Bedroom,10500000.0,Attibele,1200.0,8750.0,Plot  Area,3.0,No
Property_10188,2 BHK,4500000.0,Raja Rajeshwari Nagar,945.0,4761.9047619047615,Super built-up  Area,2.0,Yes
Property_10189,3 BHK,10000000.0,Sarjapur  Road,1691.0,5913.660555884092,Super built-up  Area,3.0,Yes
Property_10190,2 Bedroom,13500000.0,KR Garden,1200.0,11250.0,Plot  Area,2.0,Yes
Property_10191,3 BHK,3525000.0,Electronic City Phase II,1220.0,2889.344262295082,Built-up  Area,3.0,Yes
Property_10192,1 BHK,3500000.0,Kengeri,600.0,5833.333333333333,Built-up  Area,1.0,Yes
Property_10193,2 BHK,3900000.0,Whitefield,1160.0,3362.0689655172414,Super built-up  Area,2.0,Yes
Property_10194,3 BHK,8950000.0,Dodda Nekkundi Extension,1950.0,4589.74358974359,Super built-up  Area,2.0,No
Property_10195,3 BHK,8500000.0,Vittasandra,1650.0,5151.515151515152,Super built-up  Area,3.0,Yes
Property_10196,4 Bedroom,15000000.0,Annapurneshwari Nagar,2400.0,6250.0,Built-up  Area,4.0,Yes
Property_10197,2 BHK,3260000.0,Abbigere,795.0,4100.62893081761,Super built-up  Area,1.0,Yes
Property_10198,5 Bedroom,9500000.0,Raghavendra Nagar,800.0,11875.0,Plot  Area,5.0,Yes
Property_10199,5 Bedroom,9700000.0,TC Palaya,1400.0,6928.571428571428,Plot  Area,5.0,Yes
Property_10200,3 BHK,16500000.0,Kalyan nagar,2285.0,7221.006564551422,Super built-up  Area,4.0,Yes
Property_10201,2 BHK,4600000.0,Haralur Road,1243.0,3700.7240547063557,Super built-up  Area,2.0,Yes
Property_10202,2 BHK,5150000.0,Kammagondahalli,1263.0,4077.593032462391,Super built-up  Area,2.0,Yes
Property_10203,5 BHK,11500000.0,Nanjappa Layout Vidyaranyapura,1200.0,9583.333333333334,Super built-up  Area,4.0,Yes
Property_10204,3 BHK,6900000.0,Hennur,1345.0,5130.111524163569,Super built-up  Area,2.0,Yes
Property_10205,5 Bedroom,24000000.0,D Group Employees Layout,4400.0,5454.545454545455,Built-up  Area,5.0,Yes
Property_10206,3 BHK,5800000.0,Electronic City,1360.0,4264.705882352941,Super built-up  Area,2.0,Yes
Property_10207,2 BHK,6055000.0,Sarjapur  Road,1026.0,5901.559454191033,Super built-up  Area,2.0,Yes
Property_10208,2 BHK,3800000.0,Alfa Garden Layout,1050.0,3619.0476190476193,Super built-up  Area,2.0,Yes
Property_10209,3 BHK,7600000.0,Uttarahalli,1460.0,5205.479452054795,Super built-up  Area,3.0,Yes
Property_10210,3 BHK,9148000.0,Banagiri Nagar,1525.0,5998.688524590164,Super built-up  Area,2.0,Yes
Property_10211,3 BHK,8500000.0,Kanakpura Road,1843.0,4612.045577862181,Built-up  Area,3.0,Yes
Property_10212,2 BHK,2500000.0,Ananth Nagar,1000.0,2500.0,Super built-up  Area,2.0,Yes
Property_10213,3 BHK,11500000.0,Koramangala,1642.0,7003.654080389769,Super built-up  Area,2.0,Yes
Property_10214,3 Bedroom,6600000.0,TC Palaya,1200.0,5500.0,Plot  Area,2.0,No
Property_10215,2 BHK,6000000.0,Austin Town,975.0,6153.846153846154,Super built-up  Area,2.0,Yes
Property_10216,3 BHK,4400000.0,Bisuvanahalli,1075.0,4093.0232558139537,Super built-up  Area,2.0,Yes
Property_10217,2 BHK,7793000.000000001,Panathur,1210.0,6440.495867768595,Super built-up  Area,2.0,Yes
Property_10218,3 BHK,10000000.0,Rammana Layout,2000.0,5000.0,Super built-up  Area,3.0,Yes
Property_10219,2 BHK,6800000.0,Akshaya Nagar,1225.0,5551.0204081632655,Super built-up  Area,2.0,No
Property_10220,2 BHK,8004000.000000001,Jakkur,1290.0,6204.651162790698,Super built-up  Area,2.0,Yes
Property_10221,2 BHK,5600000.0,Remco Bhel Layout,1220.0,4590.163934426229,Built-up  Area,2.0,No
Property_10222,1 Bedroom,8500000.0,A Narayanapura,1500.0,5666.666666666667,Plot  Area,2.0,No
Property_10223,2 BHK,7900000.0,Kaggadasapura,1361.0,5804.555473916238,Super built-up  Area,2.0,Yes
Property_10224,5 Bedroom,46200000.0,Frazer Town,2801.25,16492.637215528783,Plot  Area,4.0,Yes
Property_10225,2 BHK,8500000.0,1st Phase JP Nagar,1394.0,6097.5609756097565,Built-up  Area,2.0,Yes
Property_10226,2 BHK,2700000.0,Yelahanka,870.0,3103.448275862069,Super built-up  Area,2.0,Yes
Property_10227,4 Bedroom,30000000.0,Marasandra,5000.0,6000.0,Plot  Area,5.0,Yes
Property_10228,2 BHK,9800000.0,Rajaji Nagar,1222.0,8019.639934533551,Super built-up  Area,2.0,Yes
Property_10229,2 BHK,9939000.0,Hebbal,1420.0,6999.295774647887,Super built-up  Area,2.0,Yes
Property_10230,3 BHK,13500000.0,Bellandur,1846.0,7313.109425785482,Super built-up  Area,3.0,Yes
Property_10231,2 Bedroom,27000000.0,Benson Town,1688.12,15994.123640499492,Plot  Area,2.0,Yes
Property_10232,2 BHK,6408000.0,Yeshwanthpur,1167.0,5491.002570694088,Super built-up  Area,2.0,Yes
Property_10233,2 BHK,2500000.0,Ananth Nagar,902.0,2771.6186252771618,Super built-up  Area,2.0,Yes
Property_10234,4 BHK,13500000.0,Kannamangala,2422.0,5573.905862923204,Super built-up  Area,4.0,Yes
Property_10235,2 BHK,5250000.0,Rachenahalli,1050.0,5000.0,Super built-up  Area,2.0,Yes
Property_10236,2 BHK,5000000.0,Rajapura,1000.0,5000.0,Built-up  Area,2.0,No
Property_10237,2 BHK,5800000.0,Kundalahalli,1260.0,4603.174603174603,Built-up  Area,2.0,No
Property_10238,3 Bedroom,45000000.0,Banashankari Stage II,3000.0,15000.0,Built-up  Area,3.0,Yes
Property_10239,2 BHK,3900000.0,Jigani,939.0,4153.35463258786,Super built-up  Area,2.0,Yes
Property_10240,9 Bedroom,15000000.0,Konanakunte,1590.0,9433.962264150943,Plot  Area,6.0,Yes
Property_10241,1 Bedroom,3700000.0,Jalahalli,600.0,6166.666666666667,Plot  Area,1.0,No
Property_10242,2 BHK,5900000.0,8th Phase JP Nagar,1298.0,4545.454545454545,Built-up  Area,2.0,Yes
Property_10243,3 BHK,13500000.0,Marathahalli,1710.0,7894.736842105263,Super built-up  Area,3.0,Yes
Property_10244,2 BHK,4500000.0,Subramanyapura,1000.0,4500.0,Super built-up  Area,2.0,Yes
Property_10245,3 BHK,15000000.0,Ramagondanahalli,3350.0,4477.611940298508,Super built-up  Area,3.0,Yes
Property_10246,2 Bedroom,13800000.0,Bagalakunte,1200.0,11500.0,Plot  Area,4.0,Yes
Property_10247,2 BHK,6800000.0,RPC layout,1100.0,6181.818181818182,Built-up  Area,2.0,Yes
Property_10248,1 BHK,4600000.0,Jalahalli,615.0,7479.674796747968,Super built-up  Area,1.0,Yes
Property_10249,2 BHK,8500000.0,Sarjapur  Road,1350.0,6296.2962962962965,Super built-up  Area,2.0,Yes
Property_10250,4 Bedroom,32500000.0,Sultan Palaya,5000.0,6500.0,Built-up  Area,5.0,Yes
Property_10251,3 BHK,50100000.0,Cunningham Road,2700.0,18555.555555555555,Super built-up  Area,3.0,Yes
Property_10252,6 Bedroom,46000000.0,Vijaya Bank Layout,4000.0,11500.0,Plot  Area,6.0,Yes
Property_10253,3 BHK,13000000.0,Hegde Nagar,1718.0,7566.938300349243,Super built-up  Area,3.0,Yes
Property_10254,3 BHK,11200000.0,7th Phase JP Nagar,1680.0,6666.666666666667,Super built-up  Area,3.0,Yes
Property_10255,2 Bedroom,9000000.0,Hulimavu,1500.0,6000.0,Plot  Area,2.0,No
Property_10256,3 BHK,7200000.0,Sarjapur  Road,1157.0,6222.990492653414,Super built-up  Area,2.0,Yes
Property_10257,2 BHK,5100000.0,Akshaya Nagar,1179.0,4325.699745547074,Super built-up  Area,2.0,Yes
Property_10258,2 BHK,6048000.0,Hulimavu,1315.0,4599.239543726236,Super built-up  Area,2.0,No
Property_10259,2 BHK,2818000.0,Phase 1 Kammasandra,1105.0,2550.2262443438913,Super built-up  Area,2.0,Yes
Property_10260,3 BHK,17500000.0,Banashankari,1800.0,9722.222222222223,Super built-up  Area,3.0,Yes
Property_10261,2 BHK,5200000.0,Jalahalli East,1010.0,5148.514851485149,Super built-up  Area,2.0,Yes
Property_10262,1 BHK,4600000.0,Electronic City,630.0,7301.587301587301,Super built-up  Area,1.0,Yes
Property_10263,2 Bedroom,3610000.0,Anekal,1200.0,3008.3333333333335,Plot  Area,2.0,Yes
Property_10264,2 BHK,6000000.0,Kaval Byrasandra,1025.0,5853.658536585366,Super built-up  Area,2.0,Yes
Property_10265,2 BHK,5900000.0,Hennur Road,1195.0,4937.238493723849,Super built-up  Area,2.0,Yes
Property_10266,2 BHK,5800000.0,Whitefield,1012.0,5731.225296442688,Super built-up  Area,2.0,Yes
Property_10267,3 BHK,11800000.0,Hegde Nagar,1884.0,6263.2696390658175,Super built-up  Area,4.0,Yes
Property_10268,2 BHK,3700000.0,Sarjapura - Attibele Road,1090.0,3394.4954128440368,Super built-up  Area,2.0,Yes
Property_10269,3 BHK,7798999.999999999,Kathriguppe,1300.0,5999.230769230769,Super built-up  Area,3.0,Yes
Property_10270,4 BHK,25000000.0,Amblipura,2950.0,8474.57627118644,Super built-up  Area,4.0,Yes
Property_10271,3 BHK,8500000.0,Harlur,1710.0,4970.7602339181285,Super built-up  Area,3.0,Yes
Property_10272,3 BHK,6800000.0,Uttarahalli,1500.0,4533.333333333333,Super built-up  Area,3.0,Yes
Property_10273,3 BHK,5300000.0,Kodichikkanahalli,1310.0,4045.8015267175574,Super built-up  Area,2.0,Yes
Property_10274,2 BHK,1989999.9999999998,Dommasandra,674.0,2952.522255192878,Super built-up  Area,1.0,Yes
Property_10275,3 BHK,7000000.0,Hoodi,1350.0,5185.185185185185,Built-up  Area,3.0,Yes
Property_10276,3 BHK,11500000.0,Hennur Gardens,1464.0,7855.191256830601,Built-up  Area,2.0,Yes
Property_10277,3 BHK,2900000.0,Marsur,715.0,4055.944055944056,Built-up  Area,2.0,Yes
Property_10278,3 BHK,4045000.0000000005,Electronic City,1400.0,2889.2857142857147,Built-up  Area,2.0,Yes
Property_10279,3 BHK,4875000.0,Electronic City Phase II,1625.0,3000.0,Super built-up  Area,2.0,Yes
Property_10280,2 BHK,3076000.0,Electronic City,1065.0,2888.262910798122,Built-up  Area,2.0,Yes
Property_10281,6 Bedroom,7000000.0,Kumaraswami Layout,510.0,13725.490196078432,Plot  Area,4.0,Yes
Property_10282,3 BHK,9000000.0,HMT Layout,1385.0,6498.194945848375,Super built-up  Area,3.0,Yes
Property_10283,2 BHK,5000000.0,CV Raman Nagar,1040.0,4807.692307692308,Super built-up  Area,2.0,Yes
Property_10284,3 BHK,11000000.0,Haralur Road,1817.0,6053.935057787562,Super built-up  Area,3.0,Yes
Property_10285,2 BHK,4700000.0,Volagerekallahalli,1205.0,3900.414937759336,Super built-up  Area,2.0,Yes
Property_10286,2 BHK,3343000.0,Volagerekallahalli,1070.0,3124.299065420561,Super built-up  Area,2.0,Yes
Property_10287,2 BHK,5200000.0,Kodathi,1070.0,4859.813084112149,Super built-up  Area,2.0,Yes
Property_10288,2 BHK,7500000.0,Amruthahalli,1340.0,5597.014925373134,Super built-up  Area,2.0,Yes
Property_10289,2 BHK,3500000.0,Kalena Agrahara,980.0,3571.4285714285716,Super built-up  Area,2.0,Yes
Property_10290,2 BHK,4400000.0,8th Phase JP Nagar,1006.0,4373.75745526839,Built-up  Area,2.0,No
Property_10291,2 BHK,7100000.0,Thanisandra,1098.0,6466.302367941712,Super built-up  Area,2.0,Yes
Property_10292,2 BHK,5350000.0,Mico Layout,1200.0,4458.333333333333,Built-up  Area,2.0,Yes
Property_10293,4 BHK,32500000.0,Thigalarapalya,4190.0,7756.563245823389,Super built-up  Area,4.0,No
Property_10294,2 BHK,6200000.0,Sarjapur  Road,1019.0,6084.396467124632,Super built-up  Area,2.0,Yes
Property_10295,2 BHK,4021000.0,Whitefield,1150.0,3496.521739130435,Super built-up  Area,2.0,Yes
Property_10296,3 Bedroom,12000000.0,Anekal,1733.5,6922.411306605134,Plot  Area,3.0,Yes
Property_10297,2 BHK,12000000.0,Yeshwanthpur Industrial Suburb,1415.0,8480.565371024735,Super built-up  Area,2.0,Yes
Property_10298,3 BHK,5800000.0,"Electronic city Phase 1, ",1750.0,3314.285714285714,Built-up  Area,3.0,Yes
Property_10299,3 BHK,8100000.0,Raja Rajeshwari Nagara,1537.0,5270.006506180872,Super built-up  Area,3.0,Yes
Property_10300,2 BHK,4500000.0,Chennappa Layout,1050.0,4285.714285714285,Built-up  Area,2.0,Yes
Property_10301,3 BHK,5560000.0,Kanakpura Road,1452.0,3829.2011019283746,Super built-up  Area,3.0,Yes
Property_10302,2 BHK,9500000.0,Domlur,1246.0,7624.398073836276,Super built-up  Area,2.0,Yes
Property_10303,3 BHK,8500000.0,Yelahanka,1890.0,4497.354497354498,Built-up  Area,4.0,Yes
Property_10304,2 BHK,4000000.0,Electronic City Phase II,972.0,4115.22633744856,Super built-up  Area,2.0,Yes
Property_10305,4 Bedroom,234000000.0,5th Block Jayanagar,10624.0,22025.602409638555,Plot  Area,4.0,Yes
Property_10306,4 Bedroom,16000000.0,Brookefield,1500.0,10666.666666666666,Plot  Area,5.0,Yes
Property_10307,1 BHK,3370000.0000000005,Electronic City,630.0,5349.20634920635,Super built-up  Area,1.0,Yes
Property_10308,8 Bedroom,8000000.0,Kothanur,1050.0,7619.047619047619,Plot  Area,5.0,No
Property_10309,3 BHK,6000000.0,Shingapura,1255.0,4780.876494023904,Built-up  Area,2.0,Yes
Property_10310,4 Bedroom,18500000.0,Ramamurthy Nagar,1900.0,9736.842105263158,Plot  Area,4.0,Yes
Property_10311,3 Bedroom,14200000.0,Doddaballapur,2440.0,5819.672131147541,Plot  Area,3.0,Yes
Property_10312,3 BHK,9269000.0,Kanakpura Road,1938.0,4782.765737874097,Super built-up  Area,3.0,Yes
Property_10313,3 BHK,12500000.0,Bannerghatta Road,1711.0,7305.669199298656,Super built-up  Area,3.0,Yes
Property_10314,5 Bedroom,24000000.0,Nagarbhavi,1200.0,20000.0,Plot  Area,4.0,Yes
Property_10315,2 BHK,9500000.0,CV Raman Nagar,1392.0,6824.712643678161,Super built-up  Area,2.0,Yes
Property_10316,2 BHK,7700000.0,Haralur Road,1225.0,6285.714285714285,Super built-up  Area,2.0,Yes
Property_10317,4 BHK,23500000.0,Sarjapur  Road,3418.0,6875.365710942071,Super built-up  Area,3.0,No
Property_10318,3 BHK,12000000.0,Green Glen Layout,1750.0,6857.142857142857,Super built-up  Area,3.0,Yes
Property_10319,3 BHK,8000000.0,Subramanyapura,1260.0,6349.206349206349,Super built-up  Area,2.0,Yes
Property_10320,1 BHK,3110000.0,Sarjapur  Road,691.0,4500.723589001447,Super built-up  Area,1.0,Yes
Property_10321,4 Bedroom,40000000.0,BTM 2nd Stage,2400.0,16666.666666666668,Plot  Area,3.0,Yes
Property_10322,2 BHK,7800000.0,Haralur Road,1285.0,6070.038910505837,Super built-up  Area,2.0,Yes
Property_10323,3 BHK,9600000.0,Hebbal,1590.0,6037.735849056604,Built-up  Area,3.0,Yes
Property_10324,3 BHK,6500000.0,9th Phase JP Nagar,1571.0,4137.492043284532,Super built-up  Area,3.0,Yes
Property_10325,5 Bedroom,22000000.0,Hebbal Kempapura,2800.0,7857.142857142857,Built-up  Area,5.0,Yes
Property_10326,2 BHK,4866000.0,Garudachar Palya,1060.0,4590.566037735849,Super built-up  Area,2.0,Yes
Property_10327,2 BHK,5800000.0,Hennur,1255.0,4621.5139442231075,Super built-up  Area,2.0,Yes
Property_10328,4 Bedroom,6500000.0,Govindapura,702.0,9259.25925925926,Plot  Area,4.0,No
Property_10329,3 Bedroom,18500000.0,Lal Bahadur Shastri Nagar,2400.0,7708.333333333333,Plot  Area,2.0,Yes
Property_10330,3 BHK,8100000.0,Bannerghatta Road,1520.0,5328.9473684210525,Super built-up  Area,2.0,Yes
Property_10332,2 BHK,4551000.0,Gollahalli,1170.0,3889.74358974359,Super built-up  Area,2.0,Yes
