SquareFeet,Bedrooms,LocationRating,Price_USD
1271.1,2,3,319836
2168.5,6,5,752794
2170.4,6,1,444727
1568.3,3,5,566610
400.0,1,5,172450
1950.4,4,3,501136
843.5,1,2,217309
1217.5,4,3,366329
1526.0,4,3,402058
2260.0,5,1,462518
1376.2,2,5,448444
1816.9,3,4,540399
646.4,2,2,172082
1623.0,4,1,340355
2011.2,4,1,403226
1304.9,4,3,371540
1427.7,2,1,298917
2233.2,3,4,674580
1321.5,5,4,418671
1721.7,5,2,402212
1101.6,4,3,369346
1466.9,1,1,225860
973.0,3,3,309472
724.1,5,3,257245
1261.8,3,5,447670
2094.2,3,4,572537
1632.3,5,5,636936
1883.1,1,5,552440
939.7,3,1,248105
2561.1,6,4,737333
1981.5,3,3,465176
1009.5,1,4,271218
1268.6,2,4,356407
733.5,2,3,184978
675.8,2,1,161645
1698.4,1,3,422223
400.0,5,2,210636
1563.2,3,4,455710
1132.5,4,1,285131
1769.9,5,2,429657
1557.2,6,3,462156
787.2,2,4,268879
1371.3,1,4,334949
1564.8,5,2,413617
1534.0,5,4,506699
1448.8,2,1,277644
2113.2,6,1,453659
2047.4,5,3,561748
933.2,4,2,298550
795.6,4,3,260028
847.3,2,4,288883
1392.1,2,5,496537
1600.1,4,2,395149
2399.6,2,2,466498
1045.5,1,5,330785
1495.7,4,5,501691
1377.0,1,3,356806
1728.1,2,2,428202
1463.8,6,1,371241
1067.0,2,2,236078
1566.4,5,3,464611
2355.4,5,4,657906
1465.7,3,5,551945
2330.1,3,3,533476
1444.2,6,4,501719
2092.4,1,3,489657
1207.8,2,4,358473
1742.2,2,1,297189
2066.9,6,2,521849
1917.9,3,3,451893
2389.7,1,5,699318
2903.1,4,1,531308
752.7,4,1,219382
922.5,6,5,456745
778.7,1,2,214495
2464.6,3,3,601555
1195.2,4,3,386540
1326.2,2,3,351183
1761.2,6,2,448279
1478.4,2,4,418657
1678.5,6,5,656887
1200.7,5,5,447727
2221.7,6,4,622753
950.6,1,1,205042
1447.7,6,2,452125
1632.5,4,4,522719
1829.6,5,3,486897
1691.9,4,4,533278
1343.0,2,2,300851
1146.1,3,3,299468
2371.4,4,2,496726
846.6,4,4,315066
1917.4,6,4,584454
879.7,1,2,228166
1729.3,3,2,356753
1974.9,3,2,456325
825.7,1,3,195278
1835.5,2,1,361552
1176.8,5,3,348667
400.0,2,1,148542
1900.2,6,5,689749
968.7,6,3,362858
1158.7,1,2,263205
759.4,3,5,343952
1140.3,3,1,247960
2202.5,4,3,584324
2387.1,1,5,679868
1075.5,4,3,327783
1403.4,4,3,388018
1627.4,3,4,490022
966.0,1,1,236606
1811.6,2,1,351678
2206.0,5,5,774061
881.9,5,1,223824
2175.4,2,1,419030
892.8,3,1,261023
1348.1,5,4,455564
2747.0,3,2,588188
2429.3,5,3,640929
813.8,3,2,217483
1916.1,6,5,752755
831.9,6,2,281824
1756.1,5,5,641686
1296.8,5,1,277752
1804.5,2,1,379524
1662.2,3,1,352362
1620.7,2,1,318802
1400.5,5,2,347712
2620.3,5,4,789083
1254.7,5,2,359321
1168.0,3,4,410960
2283.5,4,4,648826
978.6,5,1,274698
2007.2,5,4,609015
1342.0,6,2,364707
1072.6,3,3,293465
2069.9,5,2,494961
1652.7,1,1,356225
1535.0,1,2,268790
1593.7,5,4,540057
1845.2,4,3,454127
775.2,5,4,322325
2044.4,4,2,457261
638.8,6,4,333129
953.1,1,1,234328
1875.3,1,3,442474
2012.3,3,5,626816
1231.7,2,3,322661
1922.3,2,2,433755
1334.5,5,1,333280
678.4,5,1,237207
1181.7,2,2,306390
802.6,1,5,266570
1494.8,3,2,353759
1636.4,1,5,507010
1713.2,2,5,563217
829.6,4,5,368431
1715.9,1,1,283408
1780.7,5,1,397973
2168.2,3,2,469901
1217.1,5,5,476871
964.3,5,4,343110
1095.9,5,3,321979
1595.1,6,4,520422
1482.1,2,2,317049
1407.9,4,3,383982
1212.3,4,2,312703
1797.8,1,4,435626
1767.8,5,1,338471
1361.0,1,1,296378
2665.7,2,2,553579
831.2,5,2,252134
1233.0,3,4,382571
992.2,5,1,308170
1115.5,4,1,307680
1374.7,3,3,324303
1657.4,6,2,432092
1511.4,4,2,381265
2903.2,6,1,629576
685.2,2,5,248635
1318.8,1,3,312905
1816.1,2,2,370643
400.0,3,5,217026
1860.3,3,4,525208
2200.1,4,4,601279
1330.5,6,2,367732
1153.3,5,1,297125
1247.7,3,5,469705
1666.7,6,4,527452
1570.9,6,3,472208
1799.2,1,3,406421
1078.6,1,3,285525
1955.1,6,3,498937
1436.5,6,2,372300
2769.7,4,5,852706
995.7,5,4,341023
2205.6,2,1,419755
1142.3,5,1,292095
867.1,5,1,256792
1489.1,3,4,443321
908.9,1,4,313230
1678.6,3,2,404117
1993.7,5,5,708392
1259.4,4,2,324407
1083.3,6,4,457361
1988.0,1,3,439345
986.9,6,2,330266
722.2,3,3,227529
1945.8,1,3,443988
1594.0,4,5,576591
1475.1,3,4,459820
1033.6,3,2,243716
1829.4,2,5,577050
1877.3,3,1,355682
522.3,5,5,301604
2948.7,4,5,919983
803.3,6,5,416943
1166.2,2,5,399137
1260.5,4,4,387275
495.2,2,3,190202
1013.7,1,5,293092
1194.4,3,1,276896
1306.8,5,3,393789
1098.0,4,5,436053
2074.9,2,5,670921
1659.5,1,2,352000
1961.8,5,1,470223
1332.5,4,2,378583
1835.9,1,2,363850
1597.2,5,1,367527
1877.9,2,4,494245
973.8,1,3,278055
2089.8,6,2,527959
1592.7,1,2,307710
1517.7,1,1,311046
2192.4,6,2,535500
1358.0,6,4,500590
1317.5,2,2,271422
2160.0,6,1,472025
1304.3,3,1,297386
1398.0,2,3,335581
744.2,6,1,256837
1040.4,3,1,231547
2003.7,3,2,449598
1622.0,2,4,467896
955.3,4,5,406244
1204.0,6,1,283985
1030.8,5,1,311140
1679.0,6,1,417707
1731.7,4,5,608153
1195.7,1,4,375889
969.7,5,4,367077
661.7,5,1,234992
2222.4,1,2,401632
1360.5,5,3,439460
1776.6,2,4,501118
968.7,3,3,323279
1316.6,4,4,409107
921.1,6,3,387836
1819.1,5,3,512122
1885.2,4,3,507188
1902.2,2,5,570924
1097.4,3,1,266873
1550.6,3,1,335319
890.0,2,4,286555
1561.3,3,2,376960
1885.5,1,2,348578
1302.9,4,1,327741
1422.0,6,4,472183
1020.6,1,1,208522
1082.1,2,3,281359
1089.7,6,2,334583
1140.1,4,3,304104
1978.8,4,3,467118
1140.5,2,5,384538
1488.0,1,2,274556
1905.7,1,2,366026
1652.0,1,4,445611
2789.2,2,1,502708
1838.3,2,1,350717
1339.8,5,5,560361
784.3,2,3,165519
2093.1,4,2,466716
1272.3,6,3,407535
1102.9,6,4,431089
1032.8,6,2,289780
935.8,4,5,400922
1382.3,1,1,256761
1237.6,5,5,531557
1594.4,2,5,533334
2604.4,5,2,582164
1530.3,5,1,355169
2371.5,1,4,600643
1337.7,4,3,381604
1385.0,3,3,365343
400.0,6,4,256832
2107.6,4,4,650633
1066.6,4,4,389102
1887.1,4,3,493533
400.0,6,2,225151
1153.0,5,5,456981
1558.7,4,1,338929
1389.5,3,5,456441
1074.9,1,3,264714
1593.8,4,4,460783
1867.9,3,1,370155
770.4,6,4,339919
1742.5,1,3,382582
2033.6,1,1,393770
1985.0,5,3,583212
1507.6,2,1,265872
1344.5,4,1,329225
1814.6,4,3,469376
1411.6,3,3,343256
2119.9,3,1,399988
2657.3,2,2,547632
909.9,5,1,256924
1669.7,4,2,411106
1453.7,3,2,325102
494.4,6,5,283688
1695.9,6,2,445680
1429.1,2,1,317244
1912.9,3,3,441524
1947.7,1,3,456199
1585.2,1,1,304389
1966.5,2,3,496061
875.1,3,4,313797
1466.8,3,1,359005
2084.2,5,5,747520
1919.4,4,3,446459
1413.8,1,5,424438
1714.5,2,5,500008
1095.6,3,2,313452
2270.4,4,4,632529
1968.8,3,1,403599
1562.0,4,5,511744
1692.3,6,2,400824
1736.4,4,3,444444
1809.6,1,3,407859
1362.3,5,4,435146
1839.3,1,5,544951
2486.7,6,2,589067
1939.6,3,5,638036
1333.5,1,1,251421
1329.8,6,5,568024
1614.7,5,5,614266
2257.5,3,1,479896
1725.9,1,1,362713
605.1,5,2,219425
996.6,3,5,351793
999.2,2,4,299817
1819.9,5,2,458617
872.2,2,4,272336
2038.6,6,5,726697
2348.6,6,2,563238
1936.8,4,1,395142
479.2,3,5,229381
1078.7,1,3,241560
1370.0,5,2,390013
1231.2,1,1,238750
1040.2,6,5,485004
1099.3,5,2,317539
1545.4,3,3,380895
1240.2,1,3,287956
1342.3,1,3,279850
1857.2,3,5,613169
400.0,5,1,216564
693.3,2,1,177656
1256.0,3,5,471000
1294.3,6,4,433282
1192.8,5,3,319522
1506.5,5,5,557645
1312.3,4,3,435574
2257.8,5,2,482806
984.4,5,4,399301
1548.5,4,5,559393
1368.1,4,2,362167
1469.7,1,2,317720
1336.3,3,1,277641
1939.3,6,3,526327
1685.8,3,1,367551
936.2,5,4,382742
2111.6,5,4,586957
1751.7,2,1,344850
1323.0,2,4,372259
1885.9,1,4,452720
1183.9,6,2,382075
1593.1,3,2,361594
941.4,3,1,231392
1887.1,1,4,514667
1686.2,5,1,402887
1498.6,2,2,368661
1765.5,2,5,529427
727.1,3,4,307766
1907.1,1,5,552990
1116.2,4,2,280520
2350.0,1,3,531432
1476.2,6,3,433595
858.3,3,1,233554
2625.1,3,5,787795
1841.8,6,5,683681
981.9,2,3,308510
1630.8,6,3,487201
2007.1,4,2,460951
400.0,5,3,219223
1584.8,4,2,329385
1503.8,1,4,392776
1522.5,3,4,416431
704.0,6,4,323528
1367.5,2,2,283328
743.1,4,2,242320
1679.3,3,3,375075
1213.3,3,3,330528
1590.6,3,5,569655
1499.3,4,1,358441
1601.9,1,5,485432
1256.5,3,5,474623
1498.9,4,3,406436
1586.1,4,3,426921
2181.4,6,2,507521
1639.1,1,3,372056
1856.4,6,5,710414
1865.8,3,5,625104
1488.6,2,2,377915
1810.4,5,3,512162
1731.1,4,5,574607
649.4,2,3,150386
1807.7,6,3,523088
2023.3,2,4,553975
1714.3,1,3,393033
991.4,2,3,308539
1078.3,6,2,337402
1102.5,3,3,335055
1659.8,3,4,485962
1908.6,5,1,422348
474.2,6,3,275391
1289.1,2,4,425911
1490.2,1,1,283220
1599.5,3,3,425230
1070.4,5,1,293228
1477.9,3,1,309373
1555.3,4,1,324472
1444.3,3,1,337045
1642.5,5,3,495146
1417.9,3,1,306815
1623.7,1,5,483534
1124.3,1,2,277571
1473.2,1,5,432183
1249.3,4,2,337602
1538.6,3,4,461757
1494.1,2,5,488831
1227.3,4,1,318246
1318.0,5,4,456228
1361.8,1,1,264671
1344.3,1,2,277506
511.0,6,4,284219
2133.8,3,5,669454
1360.8,6,2,377490
1776.3,2,4,500713
635.5,4,2,200946
1580.6,3,3,425720
1397.4,1,5,458469
695.1,2,5,316401
2271.4,6,2,562840
2170.6,3,1,436661
1699.3,2,4,485740
1914.3,1,3,448215
1711.5,6,5,668502
1299.2,1,4,321319
619.3,1,2,136318
966.3,2,5,329483
1222.3,1,5,426662
2529.3,5,4,663974
1042.8,6,5,501419
1330.7,3,3,353992
1530.3,4,3,417652
1737.4,4,3,462944
1392.6,2,5,408922
1289.8,1,3,293894
2739.1,5,4,778411
1247.8,5,4,452082
2700.6,1,1,502303
1296.6,4,2,337883
1539.2,1,3,391901
1897.0,5,3,506302
1314.3,6,2,383583
829.7,1,3,232416
1633.7,3,3,402733
866.0,5,4,356418
400.0,4,5,247174
1713.8,5,4,530911
950.2,2,3,271989
1939.9,3,5,643904
1620.5,2,3,396380
1857.9,5,2,454055
2163.6,1,4,558884
1856.6,6,2,477504
2032.4,5,1,417742
1176.0,2,4,372225
2054.0,1,4,505176
1768.8,3,1,389412
1742.1,1,4,467217
2013.0,1,4,526987
2036.5,3,1,435393
1656.1,5,3,469909
575.8,6,4,360733
2188.0,5,1,462656
1251.0,3,5,399997
1669.4,1,4,427970
1838.3,6,5,717622
447.6,5,3,276776
1331.5,4,2,396447
1587.6,5,2,444604
3004.7,1,3,650912
1955.0,4,2,450819
1046.0,2,3,330749
2100.0,6,3,584095
2237.4,2,2,463044
1380.4,3,5,507415
1531.7,2,3,347269
1761.0,3,5,561615
1764.0,1,1,296406
1486.1,3,1,321901
963.3,4,1,271916
674.1,4,3,256883
1021.4,5,3,302483
1227.1,2,2,295321
1431.6,2,1,277912
1856.2,5,2,427318
1068.8,1,5,321222
1052.3,2,4,347151
1744.3,1,4,461720
1106.4,1,1,248102
1168.9,4,5,507451
1433.3,4,5,527139
1385.7,6,3,458523
928.9,6,3,328301
1852.2,3,1,373792
2059.5,6,4,645485
1277.4,6,3,408572
2596.3,1,1,475127
1135.7,5,4,374081
1505.8,5,4,516684
850.2,1,4,237899
1260.6,2,5,426916
2417.3,2,3,558868
1674.0,2,3,439135
1525.1,6,1,392645
1082.8,5,4,385577
800.7,4,1,172909
2118.6,1,4,554845
1698.8,1,4,476987
1088.9,3,3,287864
1048.9,4,5,434496
1773.8,1,4,472218
2004.8,3,3,519952
776.0,4,3,254196
1475.0,2,4,437227
1618.6,1,4,418015
1554.0,1,3,337868
1434.6,1,1,259242
772.2,2,2,206145
1534.8,5,3,451170
1892.6,3,2,431540
791.9,6,3,301187
1582.5,5,4,499680
1711.3,4,3,420538
943.3,5,5,375324
1191.0,3,1,240428
1069.0,5,5,419105
1519.2,6,3,493313
948.4,3,1,240672
653.0,4,5,339169
1717.5,1,2,365670
2026.7,3,2,435442
1346.9,6,1,334390
520.0,5,5,263548
912.4,1,1,175620
1243.7,4,4,388698
1590.2,6,2,378798
1108.2,6,2,352844
1612.0,2,3,385736
1059.9,6,4,440572
2079.3,5,1,473330
733.0,5,1,273815
1381.7,4,2,379562
1201.7,5,1,310661
1580.3,6,1,377692
819.4,6,4,343642
1556.2,5,4,530864
1221.1,6,4,422808
1596.2,2,2,352586
1207.6,3,3,333905
2055.0,3,5,658850
1485.0,3,4,397597
1320.8,2,2,303092
1341.7,4,3,371871
1356.5,2,5,478536
1808.4,2,4,517153
1523.3,2,1,285469
1356.9,6,1,370658
1862.5,3,1,359820
2541.8,4,4,686887
1160.2,6,4,435492
1615.7,1,5,506153
1095.6,1,5,326660
1754.8,6,1,421373
2146.7,5,1,449028
806.6,2,5,290921
1664.0,4,4,474182
663.8,5,2,248228
1206.3,2,1,276312
1452.1,2,2,290961
1802.7,4,3,441489
960.4,6,4,364518
886.2,5,2,290457
1124.9,1,5,375161
1583.5,4,5,564765
757.7,2,1,145666
2699.3,5,1,542402
1144.0,3,3,274659
1055.2,3,1,251737
831.7,6,1,279090
1749.7,3,5,523443
1225.9,5,2,299841
1776.2,6,5,644682
1668.7,2,3,387010
2444.5,6,1,519798
902.8,6,5,475605
1466.9,5,5,559175
1370.6,2,2,286225
466.6,1,4,86779
1720.1,4,1,399304
1345.8,4,3,369280
1861.4,1,4,501893
1577.7,1,3,368313
1459.8,6,1,354205
2155.4,1,3,464204
1128.0,6,2,351958
1903.0,2,3,471946
1669.2,3,3,447026
2306.2,5,2,546233
1377.8,3,1,297234
2621.5,5,3,670690
1269.7,5,4,416792
1711.8,5,5,644130
1191.0,1,2,235558
1914.3,6,2,501036
1229.4,5,1,329854
2828.5,6,4,813259
1593.7,6,1,388296
1454.3,4,3,405772
1033.4,4,5,409534
492.7,5,2,192551
1661.6,2,1,337725
959.4,2,3,262108
1860.4,2,5,587197
400.0,4,5,266905
958.8,3,1,254589
1535.4,5,5,566556
2195.9,5,2,497250
1457.2,1,5,448697
1582.0,2,5,503813
933.9,4,2,232222
1490.1,1,3,339155
1287.5,5,4,421528
2316.0,6,1,491220
473.7,5,4,263681
1861.6,3,1,322408
1140.1,5,4,411012
1396.6,5,3,427960
1396.0,6,4,497022
1243.4,4,5,452777
952.0,2,3,306737
720.4,5,1,198084
2739.2,4,3,659255
1421.7,1,5,484920
980.8,5,1,255142
1852.6,5,3,493064
1931.0,6,5,707238
1512.1,6,3,465512
986.9,2,4,368653
1967.6,1,3,449754
1082.1,6,3,366255
1041.0,3,3,309414
955.8,6,2,264122
947.9,6,4,415490
1860.9,3,5,663627
1228.5,4,3,413895
2712.7,2,3,619184
1626.2,2,4,426146
1567.0,3,3,389254
1622.1,2,2,356575
1207.7,1,4,324175
1920.9,2,5,583346
1071.0,1,1,200019
1256.9,4,4,390847
1936.2,3,4,507185
2179.3,5,1,470492
2537.0,6,1,565919
1277.8,4,2,343841
1772.7,1,5,573425
592.2,4,2,234464
2287.5,3,1,468697
1416.4,3,1,274739
1853.3,3,5,582994
1820.7,1,4,458523
1736.7,2,4,466480
1183.8,6,5,481062
1131.7,2,5,426800
1957.2,1,1,396711
1243.8,1,3,277956
1150.7,4,1,271373
1446.1,4,5,502663
1432.7,6,3,415202
1288.8,1,2,308018
1427.8,1,5,419365
1636.8,1,3,382244
995.4,3,5,309798
917.5,3,1,267572
1784.3,1,3,408143
1704.2,6,2,466467
1329.7,5,2,366821
1220.3,2,2,293667
1898.4,4,3,468175
911.4,4,2,238987
932.7,3,4,264595
1116.5,6,2,384692
400.0,5,1,206397
2491.9,3,3,617606
848.0,6,5,413163
2010.3,3,1,419538
1643.4,5,1,357338
1689.2,2,2,400236
2331.0,6,3,610428
1727.4,3,2,384442
1472.8,3,5,483668
2243.5,1,5,650939
425.7,3,5,206283
2138.8,1,1,351059
1548.4,2,1,298884
1458.9,3,4,442009
1377.7,5,4,451467
1677.9,6,1,373877
1252.2,6,1,404828
1019.3,4,1,246165
1538.1,3,5,555237
1854.0,2,2,349620
1438.1,3,3,307505
1741.5,2,1,378166
1860.2,1,5,561975
1831.8,1,4,494799
1785.7,6,1,428119
1810.4,2,5,528809
1645.2,2,4,459203
434.9,4,2,207618
1140.5,1,1,184193
1364.5,3,2,319097
1911.3,3,4,550174
1258.4,6,3,374053
1989.5,3,5,666394
2216.5,1,2,425775
2598.6,5,3,592918
1816.3,3,2,420434
1167.5,5,5,505220
1695.7,4,4,544365
1915.3,5,5,718232
750.1,5,5,330568
2097.7,5,2,497279
1247.0,2,3,348717
1601.7,1,5,504293
986.2,6,2,307340
2034.1,5,3,575662
572.3,1,2,167701
1469.6,5,4,511430
1250.5,5,3,347399
1892.8,4,5,632329
1287.7,3,1,266630
2123.0,4,4,603724
1355.3,2,5,440839
1804.2,3,2,441717
1850.0,1,2,363606
1693.7,5,1,376414
1770.4,5,2,458367
705.8,2,2,161313
1212.9,6,1,316974
1251.0,2,2,295916
1831.5,4,2,420860
2088.6,1,4,517726
1639.3,3,3,424409
1348.3,6,5,530137
1512.1,6,1,375367
1652.0,2,1,315238
1458.1,2,4,416735
1168.6,6,5,522592
921.4,3,4,323508
995.5,5,1,262440
925.6,6,4,440456
1585.1,5,3,459741
1182.2,1,4,302531
1816.2,1,3,431321
400.0,6,5,295617
1096.0,4,5,448832
1411.6,1,4,386597
1585.2,1,1,305083
1538.8,3,2,372579
1988.5,2,3,435592
2242.7,6,4,659169
1728.9,6,1,388850
1561.9,2,3,370134
1768.3,2,3,460120
1449.2,1,5,460474
2099.6,5,3,555680
1478.7,3,4,436324
1404.4,4,1,377047
1748.0,1,5,509863
1166.3,3,2,315438
2268.7,3,1,465446
746.9,6,3,319918
983.3,4,1,241888
2048.5,6,4,607716
2315.7,2,1,445358
2494.9,5,3,628475
1231.5,4,2,318136
1458.5,6,4,490508
1661.4,2,4,477397
1725.9,3,4,489176
2037.2,3,5,630739
1726.2,3,5,636376
2797.6,1,2,587586
2063.3,5,3,530474
2109.1,1,5,665156
1066.5,3,3,268891
1959.3,2,1,346941
2080.8,6,5,731063
1978.5,5,4,629525
662.4,1,2,150930
1129.7,5,1,313030
1135.4,4,4,359800
1428.1,2,2,327920
1365.1,1,5,431334
3065.1,3,3,683200
1271.1,6,1,342856
1542.4,4,1,319382
1835.2,3,1,343122
1575.4,4,3,410762
2488.5,6,3,615838
1780.3,6,4,541906
1395.9,3,4,461605
1377.8,5,5,528586
2007.0,5,3,525458
2189.2,2,4,568379
1825.4,2,1,342844
1271.8,5,4,373088
1241.0,2,3,342601
1836.0,2,4,547799
2341.1,5,2,529099
1920.4,2,2,414885
1362.2,1,2,300452
1447.4,6,5,566897
527.7,2,1,130569
2101.5,4,4,609740
948.1,1,5,283756
2094.3,5,2,518895
1585.6,5,4,494832
2568.8,4,3,565448
2061.7,3,1,382505
1713.5,1,3,383802
1541.3,6,3,478800
1220.5,2,1,291098
1568.0,3,1,349852
1472.0,4,2,377717
791.6,5,3,309075
2171.0,6,2,513041
1389.7,2,2,330610
1376.3,5,3,433086
625.5,3,1,155922
1316.2,6,5,524502
1894.3,3,5,604360
1141.3,2,5,356515
1025.3,5,2,335881
1392.8,5,1,320707
1578.3,5,5,545108
2024.4,4,5,617558
2148.3,3,2,509314
1478.2,2,1,324930
859.0,4,5,351714
1227.2,1,4,353238
2015.4,3,1,373059
948.1,5,3,318022
1834.9,5,3,476434
2680.2,3,1,480757
1982.3,6,5,740002
1688.6,3,1,358520
2181.8,2,2,450016
1719.3,2,2,393260
1316.0,4,1,308321
1610.5,3,4,448059
969.2,6,3,320020
860.6,6,5,444954
1436.9,5,2,381609
1151.0,6,2,338615
1144.1,1,1,222725
973.9,4,3,333064
1364.5,3,1,314496
1143.7,1,3,277679
1515.8,2,5,548764
1167.4,2,1,248121
1150.4,6,5,513652
1398.4,1,2,318630
676.0,4,1,158423
1059.0,6,4,404707
2118.2,2,5,645739
1840.6,3,1,313053
1506.5,3,1,327605
744.9,2,1,134825
977.5,4,1,318967
1373.1,4,2,369309
1694.6,3,4,464211
1187.7,4,3,404843
1780.9,1,3,434462
1419.5,1,4,395577
1934.3,3,2,443046
1711.5,1,5,509130
1941.9,1,1,352426
1505.6,3,1,334604
1237.9,6,4,504207
1925.6,1,4,513791
1579.3,4,2,429882
1595.0,3,3,413498
1737.1,1,5,510560
2081.1,1,1,425660
1711.7,4,1,419362
2028.6,1,1,345254
400.0,3,2,155039
1756.7,6,4,597421
2211.0,2,3,497474
2030.4,2,2,427980
1006.4,2,3,306302
1171.8,2,5,405580
2369.5,1,4,588161
2705.7,6,1,574953
1745.9,3,3,457731
3268.7,6,2,659022
1399.5,6,3,484212
2128.8,1,1,395199
1056.9,3,2,300094
1746.5,5,1,420573
890.6,5,1,227335
1822.0,4,3,426007
1199.1,1,4,356263
1030.9,2,5,391805
2251.8,4,4,615478
1791.8,5,5,679583
1109.7,5,2,298966
1172.9,5,5,469169
742.3,6,1,243341
1185.1,2,4,320958
1161.8,3,4,356059
1699.9,3,1,362344
1602.0,2,4,472534
1025.2,5,3,339538
1003.2,3,5,377035
2403.5,5,3,582642
1938.6,1,1,355976
1965.3,2,4,504032
1483.3,4,1,309125
913.2,4,3,271861
1692.2,1,4,448323
1193.9,3,2,309642
2861.6,4,5,890967
1119.2,3,1,286170
2206.7,3,5,723454
1364.3,2,3,321383
1498.4,6,4,548692
2220.8,2,2,411630
950.4,5,5,445441
2126.9,1,3,480149
1270.7,1,3,295345
1838.1,1,4,465100
1983.7,6,1,454226
1899.3,5,3,497526
883.3,5,2,296305
1264.7,4,5,424874
1583.9,5,3,435731
1004.8,2,4,318797
1696.1,2,1,333357
2026.7,2,5,598121
1252.0,4,4,408477
1959.6,3,4,558207
1503.4,4,4,475721
1634.6,2,3,389306
1841.2,1,2,395006
2095.6,6,1,453509
1008.2,5,4,368546
1966.5,6,1,465021
1948.3,6,5,683660
1582.9,3,4,463775
981.9,2,3,235954
1764.4,5,1,417072
1720.2,4,3,460328
1404.4,4,5,547545
1887.8,5,5,702672
1167.9,4,4,392744
1822.3,6,2,433888
1531.4,4,3,404045
1899.7,1,4,473180
845.2,2,1,245395
400.0,4,5,263410
854.4,4,3,300163
1536.6,5,2,436368
2506.0,2,4,662518
1684.1,4,4,514495
2241.5,4,1,480545
1896.1,3,1,335908
484.3,4,4,207788
1553.6,4,4,482453
1184.8,6,5,534938
1051.1,3,2,275284
1526.7,1,1,294612
1692.5,6,3,441867
629.7,3,2,227303
1076.3,5,1,325788
1206.4,5,1,270102
1431.3,4,4,402839
1869.8,2,1,382951
1144.2,3,5,445111
1739.8,3,1,273374
2519.9,2,3,584624
1515.7,1,5,458408
1679.1,2,4,445822
1380.4,5,3,368033
1128.2,3,4,366019
1234.8,4,5,454636
1881.3,3,3,457523
948.9,6,4,437257
1164.6,2,4,390380
1195.4,3,4,400822
1734.3,2,5,527992
1342.7,6,3,403407
1320.7,4,2,337017
1336.6,6,4,500758
1605.0,5,5,561263
2149.9,4,2,471208
2200.2,2,3,512833
912.0,3,2,240695
1556.0,6,4,501544
1902.0,3,5,623665
2430.5,4,5,751138
940.6,1,2,212784
1594.1,3,1,296027
1979.0,4,3,522506
1211.6,5,5,445778
1239.9,6,1,282426
1274.9,2,5,408354
1684.4,1,1,276764
1360.2,4,1,304458
1735.5,1,2,347047
1198.7,5,1,311916
2103.8,6,2,506297
1742.1,6,1,415599
610.0,2,3,187502
1811.6,4,5,680297
745.9,2,2,167352
1216.4,4,4,361134
1461.4,4,5,529044
1248.4,4,1,264196
1849.9,4,2,429270
2509.1,1,5,753627
469.4,1,4,173798
1210.8,6,4,463147
1592.3,6,1,366389
1423.4,5,2,358435
543.7,4,1,200927
2119.6,3,4,542072
1572.7,3,2,372451
1881.0,1,5,550963
1781.6,6,1,393796
1355.4,3,1,288572
858.0,5,3,292656
1544.5,5,5,588368
826.6,3,3,259911
2034.6,2,3,450880
2090.3,4,5,723733
1706.6,4,2,445024
1411.4,1,1,278268
2027.3,2,4,563035
2126.5,3,1,419152
1802.0,1,4,441382
2158.2,5,2,524530
2177.2,6,5,767158
2268.3,2,1,430377
2156.9,2,3,497065
400.0,6,3,253876
1743.3,4,4,516293
1573.6,5,4,504747
1909.9,4,4,577660
748.3,6,4,388289
915.1,6,1,266090
2417.9,3,4,701195
1826.9,3,4,544088
1662.9,4,4,513034
1230.1,2,4,379148
993.6,1,4,326980
1143.7,1,2,249344
1147.0,6,3,330484
1846.7,5,1,370280
1661.0,2,3,378584
1057.9,6,2,344255
1964.4,2,4,522648
400.0,3,4,239710
400.0,3,2,178839
1884.6,2,5,589554
2360.0,1,4,590757
400.0,2,3,143358
1254.5,4,1,287219
2396.1,6,5,827586
698.9,3,1,154233
1971.8,3,4,510249
1331.9,6,5,543739
1988.7,5,4,601814
2109.2,6,4,642290
1687.6,4,5,573254
1069.5,3,1,282487
1007.8,3,4,349034
1251.4,1,2,270057
661.6,2,3,186918
1873.2,3,1,356881
543.3,5,3,258639
2245.4,5,2,501751
1099.5,3,2,316243
1372.7,5,4,474611
1203.4,1,1,233541
2347.3,1,3,499022
1765.1,3,3,452090
2028.0,2,5,618518
1236.2,6,3,385399
1857.9,2,2,385608
1883.9,3,2,429253
1532.1,4,3,398024
1616.7,6,2,431292
1652.2,1,5,527854
1628.5,3,4,456008
1902.2,1,2,365260
1069.3,1,5,396295
400.0,2,3,146166
1149.8,3,2,309795
1168.9,2,3,300542
1622.9,1,1,297429
1544.2,2,1,331167
1203.7,2,3,341359
553.2,2,3,153672
1187.0,2,3,253139
1669.2,5,5,625395
2114.2,2,4,591150
1141.9,5,4,407084
1450.0,2,1,286315
1353.2,5,2,364454
955.5,6,3,362747
1909.7,2,1,382751
1685.1,3,5,537782
2793.4,2,2,536467
910.6,5,5,371174
1418.1,1,4,381646
1531.6,1,2,362205
1090.4,3,5,347291
2078.5,1,1,355814
1308.3,5,3,415084
1151.0,2,4,320634
1939.5,6,1,454040
998.4,2,2,227430
1629.1,2,2,332041
1060.5,1,4,311505
1325.0,1,1,226248
1492.0,1,3,344438
1798.4,1,5,534812
1505.6,4,4,511402
1219.3,6,2,340901
1691.1,6,2,427177
1046.4,6,3,374962
