StudyHours,AttendancePct,PastGrades,FinalExamScore
2.9,92.8,64.5,74.4
3.9,100.0,82.8,76.8
1.7,80.7,42.4,51.7
18.8,79.7,63.9,93.4
9.6,79.7,44.9,65.1
11.6,87.6,57.0,79.0
23.6,76.8,59.3,96.1
8.7,82.8,78.1,94.8
15.6,100.0,65.5,93.7
4.2,92.2,63.6,74.5
8.3,84.4,67.5,74.7
4.5,83.2,66.2,55.4
6.4,81.7,45.4,56.4
10.4,85.5,37.3,59.1
4.3,63.5,64.8,61.4
20.5,85.3,47.4,82.2
5.9,100.0,74.5,81.1
16.7,88.6,85.4,86.3
13.0,100.0,71.0,100.0
11.9,88.5,62.8,79.9
11.7,70.0,81.1,87.0
12.5,84.6,40.6,65.4
8.0,88.2,67.5,94.0
11.1,88.9,45.6,51.5
8.5,71.2,81.8,78.3
9.4,85.1,62.3,59.4
4.1,88.1,52.6,59.5
5.6,86.3,51.8,72.1
8.8,94.3,59.4,67.7
3.4,76.7,77.5,69.1
2.5,83.6,78.4,71.7
10.8,91.5,76.3,82.1
3.5,78.8,63.5,71.9
23.3,81.2,60.1,100.0
9.9,96.7,62.3,72.4
6.5,83.3,83.7,93.6
1.0,78.7,80.8,69.7
11.6,92.2,89.8,89.5
11.2,97.9,68.0,87.2
4.3,93.0,68.2,64.8
29.9,84.8,54.8,100.0
11.7,87.9,78.0,87.8
6.8,77.7,60.6,67.8
2.8,78.4,31.6,50.2
9.7,71.2,51.6,62.2
8.2,83.8,58.4,66.3
4.5,77.5,64.9,58.2
13.5,80.8,96.2,87.2
15.4,84.1,53.9,81.2
3.4,84.2,66.8,60.8
2.9,87.9,69.9,60.8
16.0,74.7,94.8,97.1
4.7,86.7,58.5,72.7
2.3,85.0,42.0,61.8
6.4,86.2,89.2,84.4
6.2,68.6,62.9,75.6
13.8,100.0,64.0,69.2
10.3,77.2,62.0,78.4
2.0,79.8,39.4,55.8
3.1,67.4,80.4,76.2
13.6,89.5,75.4,76.4
17.2,95.5,56.1,94.8
25.1,69.0,63.3,93.0
10.6,82.7,57.5,86.2
5.0,86.3,78.0,83.0
19.5,89.4,73.3,100.0
3.9,100.0,64.5,67.6
8.2,100.0,64.6,88.0
8.6,82.0,53.8,59.2
3.6,67.0,38.4,66.0
3.1,81.9,79.3,67.9
5.6,83.0,86.9,76.6
14.1,77.7,59.1,75.5
8.4,77.6,75.8,74.9
8.4,71.7,77.7,70.3
14.6,85.0,70.4,86.3
9.1,85.2,76.8,85.0
19.0,70.7,61.0,81.0
16.0,83.3,50.7,61.0
17.1,100.0,61.5,91.8
6.0,78.5,65.6,87.5
4.6,91.7,48.4,63.9
7.9,86.7,58.5,84.6
4.2,92.9,64.0,88.7
6.2,88.3,50.3,72.0
9.8,72.2,73.8,75.2
8.2,96.7,67.5,89.0
7.7,84.9,48.5,58.9
16.6,64.3,66.9,82.9
17.1,97.3,43.2,74.0
2.5,100.0,66.4,67.0
10.1,99.0,74.5,85.9
7.2,75.5,51.9,64.0
7.7,80.2,60.8,77.0
7.3,97.3,71.2,77.1
8.8,81.3,83.7,81.2
4.9,98.3,61.8,70.7
6.1,82.0,61.9,82.2
12.9,96.6,57.0,88.3
4.9,100.0,48.3,74.1
7.5,86.9,56.2,71.2
4.3,77.0,41.4,66.1
4.5,73.9,74.6,74.7
13.2,88.7,47.9,73.3
10.4,87.2,56.6,81.5
8.5,97.9,58.8,67.4
12.3,83.8,50.8,74.9
17.6,92.9,77.1,100.0
9.0,86.0,72.4,67.4
9.5,70.7,57.1,59.5
13.7,81.3,61.7,89.1
4.1,72.9,64.9,71.3
3.9,83.1,48.8,51.7
9.0,79.4,80.2,73.7
9.0,68.4,83.5,72.1
5.0,80.4,94.2,72.8
5.3,87.6,72.0,73.9
4.6,75.9,41.8,43.6
0.8,83.7,32.4,48.6
5.3,89.5,68.9,79.7
7.1,77.5,69.2,71.3
8.0,91.4,62.6,77.4
4.1,81.9,42.0,68.6
5.0,67.2,66.3,53.4
10.9,80.1,79.6,82.1
7.3,92.8,52.0,67.8
2.5,80.1,69.8,71.9
24.3,95.9,42.6,88.2
9.4,79.1,71.4,73.5
4.4,82.6,67.9,70.5
2.8,79.1,83.6,73.0
12.2,82.6,75.6,81.4
6.0,81.8,77.0,82.2
3.9,79.7,65.5,60.0
6.8,69.0,61.9,56.2
2.4,83.1,80.2,69.8
2.2,71.7,64.0,62.0
7.5,71.1,57.2,60.2
6.6,88.5,67.3,85.7
9.5,90.8,66.7,84.9
15.5,83.7,48.2,92.4
2.8,83.2,60.7,58.0
6.8,85.3,47.0,60.1
6.9,77.6,87.0,67.0
2.8,90.8,22.6,53.8
8.6,84.9,48.8,62.0
15.6,94.3,83.0,100.0
1.0,58.0,64.0,50.0
8.8,88.4,55.5,76.9
15.4,100.0,88.5,100.0
9.9,86.3,50.5,70.4
3.2,64.8,65.1,66.9
11.4,71.3,100.0,86.9
2.3,87.4,70.8,59.6
12.1,80.7,55.8,80.1
7.0,70.0,56.8,74.7
9.6,67.6,79.5,61.6
5.4,93.4,89.3,67.2
9.2,72.3,44.1,64.3
7.1,71.5,84.3,76.6
8.1,87.7,91.3,71.5
6.8,82.7,59.7,80.2
14.1,87.5,79.0,92.2
21.2,74.4,68.1,100.0
11.1,94.0,78.4,87.0
18.4,94.8,94.3,98.4
8.2,82.0,46.4,65.1
6.9,80.0,75.7,71.5
7.9,91.6,46.4,68.4
10.1,94.0,56.8,69.8
19.8,85.5,57.4,86.5
22.1,83.3,27.2,85.6
11.4,96.0,59.0,79.8
5.6,100.0,85.4,79.4
7.7,91.3,68.7,77.5
9.3,90.2,66.9,68.6
13.4,83.6,75.7,86.4
7.8,81.8,45.1,65.9
3.4,95.0,80.1,63.1
5.6,85.4,37.5,63.0
14.6,100.0,77.5,80.3
8.5,90.1,69.6,81.7
19.6,99.4,74.9,100.0
16.0,66.2,61.8,81.7
9.0,86.6,36.2,59.3
1.9,63.9,75.1,59.9
18.8,99.4,70.0,100.0
15.2,93.6,62.5,87.2
13.5,82.1,75.3,94.5
7.7,96.3,39.8,66.9
8.2,71.3,76.1,75.0
1.9,61.7,62.0,46.0
3.8,81.5,84.4,83.0
9.3,91.7,66.4,86.7
7.8,77.7,61.1,77.5
7.9,67.4,74.6,79.4
10.7,83.8,87.4,76.9
6.7,90.8,61.0,85.2
11.4,94.2,78.1,94.0
8.1,86.6,64.8,78.3
8.7,73.3,83.2,70.5
10.1,77.5,80.5,82.9
7.0,84.1,66.0,90.5
4.3,98.5,76.9,75.4
5.2,77.5,65.5,78.8
18.3,72.7,78.8,85.1
8.8,92.6,63.3,79.1
12.1,78.6,51.4,60.0
19.6,91.1,50.1,98.7
3.5,97.2,68.6,76.2
6.5,69.0,85.6,70.3
9.9,92.5,59.6,85.8
16.9,76.5,64.8,94.8
10.4,73.1,76.8,83.8
13.5,87.3,51.8,72.4
6.2,83.8,86.7,71.5
1.5,68.7,82.7,72.2
7.2,89.5,83.0,81.8
9.3,87.8,66.5,76.9
14.3,87.1,60.0,84.6
3.2,84.9,51.3,59.1
5.0,85.9,60.8,65.8
4.2,92.8,49.3,72.1
9.7,87.0,43.8,55.0
7.7,73.9,64.9,76.1
8.8,84.5,64.3,63.0
15.0,89.5,94.2,100.0
5.8,80.9,30.5,59.1
1.5,100.0,84.2,82.9
9.9,89.7,78.9,88.0
18.3,88.3,61.8,92.7
15.1,90.9,77.0,75.3
10.0,83.6,88.5,100.0
32.9,91.5,49.3,93.6
6.3,89.7,48.8,81.6
17.6,85.5,74.6,100.0
12.2,87.0,73.5,70.3
16.5,84.5,77.4,95.9
11.4,92.8,56.3,78.4
3.3,76.7,71.4,82.0
18.1,81.8,57.3,89.6
8.9,67.0,50.4,69.1
10.0,94.4,59.8,77.5
28.9,95.7,48.6,95.4
4.7,78.1,32.5,54.4
4.1,69.5,55.7,60.5
8.7,91.2,45.9,78.9
20.6,88.1,56.1,85.9
10.4,92.6,44.6,61.6
12.6,92.7,50.6,76.3
4.2,74.3,66.6,63.1
5.4,90.7,67.7,80.2
2.1,87.1,90.4,81.2
9.9,97.5,55.7,78.0
8.7,75.6,88.3,78.7
7.5,97.6,70.2,79.2
13.5,86.2,46.4,79.3
8.7,89.3,77.3,71.4
10.7,67.1,63.8,72.8
4.0,79.8,88.7,79.1
3.9,97.0,90.7,81.2
10.8,81.5,58.1,82.7
6.5,95.2,66.1,78.8
15.1,72.5,38.9,74.7
15.9,89.7,42.8,83.2
5.9,77.0,75.6,67.9
12.5,100.0,53.1,84.7
7.2,100.0,69.6,89.4
4.3,95.5,66.5,84.4
13.5,99.9,60.2,89.0
7.9,91.2,51.4,74.9
5.3,100.0,61.0,68.2
18.5,84.9,66.8,85.3
6.8,88.7,62.5,80.7
4.6,87.0,63.8,72.7
6.6,79.4,56.9,66.7
14.2,70.3,59.9,74.6
10.8,82.1,72.0,85.8
5.7,84.4,57.2,67.2
5.5,92.5,63.8,73.7
16.0,85.8,62.8,95.3
8.1,100.0,46.0,72.6
5.0,69.7,74.6,72.0
15.3,86.2,86.1,85.8
16.7,82.2,97.5,100.0
10.7,97.0,68.5,84.5
15.0,100.0,90.1,90.7
10.1,80.1,92.2,88.7
11.3,94.6,68.2,87.7
10.7,86.8,61.8,95.3
6.0,88.2,78.6,78.8
5.1,87.0,66.2,69.4
21.9,88.6,94.2,100.0
5.6,76.2,61.8,49.3
1.7,88.7,66.8,68.5
4.5,82.6,64.6,55.0
3.1,88.5,57.4,64.7
10.3,91.5,59.8,72.5
3.9,95.9,83.7,85.7
7.9,98.9,83.4,97.2
8.7,84.4,44.7,66.1
5.4,78.2,62.2,77.1
16.2,82.9,86.8,100.0
20.2,99.2,53.2,90.8
7.6,85.6,45.7,61.8
5.6,76.7,65.2,63.0
10.4,86.3,64.3,70.7
4.4,79.9,67.2,70.5
18.6,80.1,80.9,100.0
8.8,78.2,76.9,60.0
3.5,90.3,70.9,73.0
2.7,84.4,56.6,63.4
7.6,95.1,73.0,65.7
12.5,71.7,75.4,83.6
6.0,85.1,61.7,70.9
6.2,79.3,88.3,80.8
4.1,100.0,50.5,70.1
13.0,100.0,43.0,83.5
8.0,67.6,56.1,59.8
4.6,100.0,60.2,78.1
8.4,80.8,58.5,66.9
8.8,83.7,92.9,90.0
8.5,69.6,83.4,85.5
6.9,91.1,87.7,79.4
8.8,67.8,83.7,82.6
7.5,85.4,75.2,77.2
14.7,87.8,46.0,94.7
8.3,88.1,44.7,64.1
6.4,100.0,89.4,78.5
3.7,84.6,60.3,65.6
11.2,88.4,74.5,93.9
4.1,78.0,75.7,62.5
10.2,85.7,95.1,90.7
3.3,99.0,70.6,66.5
17.6,94.1,58.9,90.1
4.8,100.0,85.1,84.4
7.1,95.5,56.6,69.9
12.3,83.0,66.8,77.7
15.7,100.0,65.5,85.0
6.0,89.4,60.3,53.5
3.5,90.3,75.9,71.2
2.6,77.2,91.3,69.8
35.7,100.0,65.1,100.0
6.5,73.2,68.1,56.1
6.9,61.2,53.8,53.9
15.6,78.4,62.3,79.2
8.5,92.9,51.5,62.0
8.8,86.6,43.0,78.0
9.8,74.0,49.1,72.8
8.1,79.5,75.1,73.3
11.7,92.9,56.4,78.8
14.9,70.6,73.0,84.0
11.5,77.2,62.7,81.1
10.4,99.6,72.0,76.5
9.4,78.5,67.3,69.3
5.1,94.6,78.0,65.3
7.1,70.4,76.6,77.5
7.2,85.1,60.7,76.5
3.9,89.1,58.3,68.3
14.2,72.2,74.9,77.0
5.4,88.5,59.7,67.3
4.1,84.9,76.7,65.2
9.0,84.9,55.1,66.5
7.1,94.9,63.6,59.8
7.4,82.4,67.6,77.3
9.0,74.5,78.9,70.0
13.3,100.0,65.8,81.8
11.1,99.8,62.5,85.6
12.5,84.9,74.7,74.1
20.3,93.5,59.5,91.4
4.4,83.6,72.1,70.1
3.1,83.9,71.0,57.5
10.0,84.8,83.6,83.1
10.8,89.3,63.2,82.3
9.1,83.5,67.5,87.8
4.1,96.9,60.8,66.0
12.2,77.9,62.2,72.3
0.8,88.8,78.4,89.5
15.7,91.2,62.1,80.3
7.3,88.4,60.6,72.2
5.4,89.1,80.5,79.2
6.0,73.7,54.1,53.4
8.3,85.3,61.5,79.0
5.5,92.8,32.3,75.2
6.2,72.4,60.1,61.2
12.6,80.6,57.1,82.6
6.3,96.1,57.0,58.9
13.6,75.0,69.0,83.9
8.9,87.2,56.9,65.4
1.8,89.6,62.6,74.6
3.9,78.1,72.6,61.7
15.0,93.2,74.6,81.4
14.9,100.0,61.4,87.1
11.8,85.5,59.6,72.2
2.6,92.8,51.3,63.4
6.2,87.8,39.4,57.7
8.8,83.3,62.6,74.6
3.2,84.3,69.8,76.8
11.9,67.0,58.0,67.9
1.4,98.3,70.7,76.1
11.6,90.3,78.8,82.3
2.8,99.6,75.6,65.9
5.2,89.8,74.3,89.6
6.6,84.8,67.8,75.6
11.8,89.4,67.7,88.1
2.5,70.7,78.9,59.9
3.5,99.1,58.8,70.8
7.9,87.8,69.0,80.5
10.3,80.9,22.9,69.2
4.5,89.4,56.7,69.6
3.5,86.9,74.7,76.3
7.9,80.0,61.6,59.7
12.6,87.1,72.7,79.5
20.5,90.1,78.6,100.0
9.3,92.5,78.6,89.7
8.6,83.0,59.8,72.1
6.3,77.3,63.5,75.7
13.6,90.6,46.2,66.2
8.4,84.3,58.5,70.7
6.3,76.5,72.7,75.1
5.5,89.4,53.3,49.4
4.4,91.6,68.9,72.3
10.2,72.7,62.6,73.2
2.6,72.6,41.9,51.4
1.9,96.8,77.2,71.4
13.5,88.7,70.3,87.2
4.6,57.6,77.4,70.8
7.5,85.2,54.1,59.9
10.4,99.6,74.7,89.1
14.2,87.8,62.8,89.2
5.7,78.7,73.9,76.7
28.3,99.6,56.1,100.0
6.5,100.0,63.7,75.9
12.3,84.4,71.4,97.4
9.2,71.8,57.8,65.1
9.6,93.4,56.5,72.1
21.9,74.7,53.1,84.4
11.6,88.6,58.6,78.9
6.4,90.5,77.7,69.1
14.4,83.9,62.4,68.9
2.3,91.5,50.6,59.5
6.5,70.8,48.5,68.6
1.8,92.7,68.4,50.4
14.4,70.2,30.4,53.1
6.2,79.5,70.8,68.7
8.0,76.5,55.3,58.6
6.9,73.4,40.5,59.9
14.8,92.7,67.9,87.2
3.5,100.0,28.4,45.5
6.8,100.0,64.3,80.9
13.0,93.0,89.8,100.0
2.8,73.1,67.7,66.9
11.6,97.2,73.2,82.7
3.5,86.7,68.1,68.2
2.8,100.0,66.3,64.5
14.1,84.0,84.9,98.9
5.2,77.8,39.6,61.4
7.1,85.8,39.1,72.6
8.6,85.5,71.7,78.9
4.7,78.8,61.0,56.0
2.8,69.0,58.9,54.6
14.4,100.0,92.1,100.0
13.3,78.3,72.4,68.9
10.9,69.1,63.4,77.0
2.9,85.6,55.5,61.5
5.9,68.5,88.4,56.5
8.3,83.7,69.2,65.0
4.4,86.3,55.0,64.6
3.7,74.6,80.4,75.0
12.6,78.2,63.8,77.7
9.0,90.3,58.2,67.7
6.1,74.0,45.8,50.6
10.0,74.3,83.2,65.9
9.3,93.2,50.3,78.8
9.3,75.0,73.4,56.5
9.5,73.6,67.4,72.8
11.6,91.0,67.6,90.7
16.6,82.9,80.0,84.6
5.3,89.0,65.0,53.6
4.1,85.5,64.5,59.1
19.5,86.3,71.1,91.7
5.9,79.2,63.3,65.8
5.0,83.5,71.8,58.2
17.3,95.2,60.5,90.4
9.9,82.6,65.4,67.7
7.4,72.4,71.8,73.3
2.4,71.4,71.4,61.0
5.3,79.6,74.2,74.9
12.4,100.0,64.1,82.3
10.2,87.7,72.5,76.6
11.1,73.1,55.3,66.7
10.5,81.7,96.8,74.8
6.0,70.6,80.1,87.8
5.5,78.6,41.8,56.1
9.3,76.0,60.9,72.7
2.7,78.6,68.3,63.0
7.9,86.2,59.3,73.8
5.8,90.3,77.8,79.9
15.7,100.0,46.3,94.8
3.2,86.9,62.0,60.0
8.7,80.1,64.6,80.0
19.6,64.5,100.0,99.7
6.1,74.8,52.1,45.7
12.0,90.0,43.4,73.9
5.5,82.0,50.0,70.5
4.3,75.6,92.2,77.8
9.3,91.1,77.5,71.2
13.1,85.2,72.5,92.1
2.4,73.5,55.4,61.5
17.1,99.4,60.6,80.5
9.7,84.8,59.0,55.2
10.7,79.0,53.1,71.4
9.5,87.5,71.7,83.7
3.2,92.2,74.0,57.3
7.0,88.3,46.8,75.3
2.5,100.0,51.7,54.1
15.0,77.6,75.2,84.3
4.2,80.2,90.2,71.9
20.7,99.4,62.0,99.2
16.9,76.8,84.2,96.8
6.5,77.6,58.4,60.2
2.7,69.9,38.4,61.3
6.0,76.5,78.2,77.9
6.9,73.1,65.4,68.7
9.4,75.4,66.7,73.3
4.2,87.2,62.7,63.3
14.1,74.7,43.7,64.3
6.2,79.3,55.0,73.3
10.3,73.5,76.2,90.2
5.7,79.4,78.1,78.2
5.4,90.8,50.4,57.2
11.3,90.4,70.5,80.4
5.6,77.3,71.0,68.1
12.1,96.2,34.6,62.6
6.2,100.0,69.9,71.3
19.8,94.2,57.0,76.0
1.4,70.3,71.8,59.0
2.4,76.9,69.1,59.9
16.9,94.3,58.1,72.2
12.3,93.7,55.6,87.4
9.6,81.9,84.1,70.9
25.4,100.0,45.8,100.0
4.0,94.0,51.1,61.9
6.8,72.6,54.4,65.0
10.9,97.3,69.0,86.8
22.9,80.8,65.6,92.7
17.7,91.7,59.7,100.0
12.7,90.6,55.1,80.2
10.1,77.2,72.6,76.1
16.0,93.2,89.8,98.1
14.4,91.6,85.1,100.0
7.0,83.5,46.6,56.3
3.3,96.4,65.3,71.5
12.5,92.3,55.0,79.8
19.9,100.0,69.0,100.0
2.1,98.1,75.1,70.6
13.3,81.7,78.8,87.9
11.0,88.8,90.2,99.4
12.4,84.1,72.7,75.8
20.1,98.2,65.2,88.7
5.1,98.8,40.3,56.0
8.0,65.4,73.5,65.0
6.3,85.2,74.4,68.2
11.5,96.9,91.2,93.5
9.7,91.3,87.2,75.7
23.6,79.6,65.7,100.0
9.4,84.7,53.8,77.0
5.5,87.2,50.0,62.9
13.8,92.4,83.6,100.0
2.1,88.0,54.9,54.3
17.6,93.8,57.5,87.0
12.3,87.6,47.8,83.6
11.8,93.9,100.0,99.9
1.4,92.8,72.4,66.3
11.8,73.5,69.5,78.4
14.0,89.3,72.0,100.0
4.4,97.0,55.5,58.8
3.2,64.5,82.9,78.3
13.9,73.2,62.7,78.4
12.6,89.0,67.8,76.0
6.7,91.5,100.0,100.0
13.5,81.7,55.2,88.0
3.5,94.3,73.8,81.9
12.8,95.0,99.4,100.0
15.0,79.6,60.5,82.5
1.6,80.5,56.0,63.6
12.3,80.7,66.3,78.9
6.0,83.9,51.6,71.5
6.6,79.8,91.2,79.0
6.3,90.5,68.7,71.8
12.8,94.8,76.4,91.4
11.5,85.2,67.5,84.3
16.9,76.3,66.9,68.3
14.5,85.5,58.5,87.7
5.6,53.8,97.9,74.3
9.3,86.4,64.7,75.0
8.8,74.6,47.5,68.6
16.7,75.6,66.3,80.0
10.4,86.3,75.5,81.1
3.5,89.9,67.6,54.0
4.8,79.8,90.2,79.3
9.7,92.7,24.1,47.4
7.8,96.6,43.8,69.3
2.8,83.1,61.5,80.0
6.2,79.5,48.6,60.1
16.7,86.1,83.2,91.9
10.3,71.7,68.7,71.2
13.7,75.0,50.0,67.4
6.2,84.2,80.0,59.7
14.9,80.5,81.5,68.0
7.4,84.4,70.8,78.5
7.4,90.5,48.4,62.4
9.4,62.8,54.5,82.0
10.7,78.1,50.0,66.9
6.3,82.9,67.7,75.7
7.6,71.3,76.1,76.2
14.5,95.2,71.1,92.6
9.2,100.0,58.2,72.2
3.1,88.0,91.0,84.3
1.9,72.7,69.2,57.5
4.5,98.9,53.4,70.8
16.1,91.3,53.7,85.9
2.8,79.8,78.4,76.9
5.1,66.4,70.7,63.3
17.9,71.6,61.0,85.5
18.7,86.5,78.2,84.0
6.6,75.8,69.4,64.6
27.6,76.3,57.3,96.8
4.7,91.4,50.7,45.7
7.8,88.4,62.9,66.7
6.2,93.9,58.8,66.4
19.2,97.3,59.0,91.1
2.3,85.3,39.5,67.7
26.6,89.3,70.5,92.8
11.0,86.7,75.0,87.7
10.7,73.6,60.3,89.7
3.7,87.7,87.7,77.8
5.2,88.3,58.9,80.7
7.9,92.0,78.2,78.1
23.4,96.8,66.9,95.1
8.7,83.7,49.2,68.2
7.7,80.6,53.4,68.1
1.4,78.7,50.3,52.7
6.6,97.8,58.3,74.4
10.2,87.8,71.6,76.3
6.4,76.2,44.2,55.5
5.6,75.7,83.4,70.1
9.5,88.2,71.2,73.7
3.8,81.3,69.0,63.0
3.0,79.1,40.7,64.1
6.2,78.2,87.9,80.3
7.1,76.8,84.8,68.8
11.6,96.8,50.4,79.0
28.5,82.1,83.4,100.0
6.7,92.8,66.5,66.7
4.7,92.6,75.0,70.7
10.6,67.5,48.9,65.3
4.9,85.2,68.9,69.0
15.5,80.1,46.5,78.9
2.4,89.2,71.7,76.9
10.3,88.9,47.4,58.8
9.5,91.7,80.0,80.2
7.5,84.6,80.5,87.6
8.6,84.1,78.4,76.1
7.8,89.4,57.0,73.8
4.4,100.0,64.4,73.5
17.0,79.6,62.0,82.5
2.9,90.9,66.4,73.8
11.8,95.0,48.9,66.0
4.2,78.8,56.3,58.1
11.1,95.0,84.2,88.6
5.7,75.9,88.9,92.6
12.4,98.6,61.1,79.1
3.9,66.6,80.2,66.6
5.1,89.1,59.0,67.8
2.8,100.0,85.8,86.6
11.9,75.3,76.8,91.2
4.7,92.6,36.6,55.6
12.0,100.0,54.0,77.5
7.4,65.2,77.6,79.2
1.1,88.1,73.2,69.5
12.7,75.3,76.3,85.9
3.4,82.6,79.9,63.1
4.5,74.1,83.4,81.6
11.7,96.9,45.9,87.9
4.8,91.5,66.3,66.2
12.6,86.5,52.1,71.8
3.9,85.4,68.1,62.7
3.5,84.7,51.5,49.7
15.2,95.2,61.6,81.8
3.6,100.0,78.0,73.6
17.9,94.7,48.9,94.3
3.0,100.0,72.3,61.4
6.2,75.5,72.0,64.9
17.8,85.2,68.8,93.3
2.5,77.8,77.9,63.3
25.0,95.6,55.0,94.4
2.2,100.0,50.1,61.9
6.7,82.6,76.0,72.7
7.8,80.5,71.5,74.9
9.3,81.6,62.9,78.7
3.7,65.7,76.8,71.6
5.1,89.8,49.7,63.0
16.2,83.3,86.3,99.4
8.7,93.1,50.8,60.3
4.6,73.6,48.7,52.1
9.1,90.4,64.5,82.8
2.9,88.3,30.8,57.4
17.7,66.2,52.5,72.1
11.6,73.4,62.7,66.5
5.9,77.2,41.1,69.2
6.2,90.6,63.0,89.8
2.7,90.2,60.5,70.4
9.9,99.4,91.7,100.0
5.3,73.8,79.5,57.1
13.5,96.3,73.9,88.4
9.2,82.0,46.7,54.3
5.7,91.0,55.3,75.2
6.9,100.0,83.2,89.8
7.8,70.3,66.5,74.3
4.0,93.5,68.1,61.5
6.9,81.6,67.5,74.8
7.1,100.0,59.0,73.0
12.1,97.6,68.9,75.4
8.2,100.0,67.1,73.9
1.8,68.3,45.9,46.3
13.2,72.2,58.9,66.2
12.3,66.9,52.2,55.1
12.3,88.0,60.6,91.4
3.2,100.0,100.0,88.5
6.0,78.1,63.4,75.8
18.1,77.9,94.5,100.0
4.0,84.0,51.2,64.0
5.5,78.2,56.8,49.5
1.3,82.8,40.9,48.0
16.0,95.9,60.3,85.2
2.9,90.9,73.4,51.1
20.0,100.0,55.3,100.0
9.9,78.6,45.1,62.4
8.4,92.4,64.0,77.7
18.3,86.4,66.2,88.2
11.9,76.9,96.0,93.3
6.7,89.7,38.0,53.6
6.9,86.9,49.5,78.7
7.1,92.7,62.1,76.5
7.4,89.5,56.8,82.6
1.9,86.8,62.6,60.9
2.9,89.2,71.9,70.1
12.9,76.9,51.2,71.1
7.1,80.3,52.5,55.4
1.4,74.5,50.5,64.6
7.8,71.8,48.8,59.7
4.1,78.8,41.4,60.0
8.5,84.2,23.1,68.0
12.9,71.1,80.1,82.1
29.0,95.6,87.1,100.0
7.7,85.0,67.2,76.5
12.0,99.8,84.6,97.4
5.6,86.3,47.8,64.4
11.4,87.0,71.1,80.0
9.7,68.2,58.4,66.0
6.6,77.0,50.6,45.9
8.8,85.6,55.7,76.5
2.7,84.5,54.6,69.4
3.7,73.8,52.3,75.1
10.9,93.9,41.4,74.4
11.5,84.8,79.6,77.8
7.7,76.9,56.6,58.1
10.5,76.4,67.2,78.5
7.0,86.0,73.0,98.7
10.5,82.3,59.6,84.5
3.0,81.3,70.6,75.8
6.2,77.5,52.6,49.8
5.9,84.2,63.5,65.3
1.7,96.7,69.6,71.3
9.2,82.9,71.6,71.9
17.9,83.0,62.1,77.8
12.3,67.2,73.6,83.3
6.1,61.0,58.6,50.2
4.5,88.0,61.8,60.2
9.1,92.1,59.0,81.3
5.8,74.2,76.2,72.7
9.6,88.5,30.6,63.4
9.8,86.6,64.1,74.0
6.6,100.0,73.3,84.6
12.3,83.4,47.6,77.6
12.7,91.9,79.4,95.1
3.4,72.9,76.0,65.8
10.6,80.1,63.9,88.9
8.1,77.3,100.0,81.7
15.1,86.3,50.9,73.6
4.5,86.7,71.4,82.6
26.7,80.8,66.9,100.0
5.2,100.0,56.5,55.5
10.5,71.2,65.5,76.8
17.1,84.1,99.6,100.0
2.6,90.2,62.6,65.7
11.8,93.1,60.7,84.0
12.9,85.4,51.6,73.0
2.9,92.7,68.9,66.0
9.9,83.4,58.8,75.8
5.7,86.5,51.2,61.3
15.8,89.2,58.3,75.9
7.3,82.8,81.8,75.9
13.2,87.6,42.6,61.8
3.1,76.4,68.3,56.7
6.2,80.5,41.3,63.4
11.4,80.0,40.6,56.6
5.7,77.1,55.9,62.8
18.3,86.1,57.1,84.5
16.7,85.7,91.1,100.0
6.8,77.2,46.3,59.5
7.4,83.8,72.1,72.6
15.9,72.3,74.7,83.7
15.1,72.2,62.5,79.1
10.4,100.0,84.3,78.9
11.5,77.6,65.9,89.7
6.9,82.2,75.8,76.8
3.9,95.4,56.6,67.3
11.7,87.4,54.8,72.0
5.8,79.4,96.8,79.7
6.1,87.2,89.1,72.6
10.6,93.3,79.5,95.0
14.6,71.9,79.2,78.5
9.0,80.8,78.3,81.1
6.7,82.4,48.7,69.1
8.5,100.0,64.2,88.6
4.6,75.9,97.5,82.6
9.5,90.1,77.1,89.5
6.0,98.5,46.4,64.5
4.4,88.9,71.5,59.7
12.1,86.2,76.3,82.9
4.4,100.0,56.6,70.7
19.1,74.3,59.8,83.6
14.2,80.9,51.8,79.1
5.5,77.2,68.8,66.0
5.1,81.1,55.8,72.9
13.4,85.6,69.7,73.7
6.6,89.4,53.1,72.7
12.8,98.4,63.7,91.5
8.3,73.1,75.6,85.0
17.3,90.3,49.9,79.5
3.7,86.3,97.2,81.5
3.5,74.0,50.0,62.5
3.9,69.5,37.5,39.6
10.4,100.0,68.9,72.1
11.5,93.6,90.5,92.4
11.5,89.7,40.6,75.1
6.6,81.8,54.1,56.0
13.3,91.1,50.2,81.6
5.7,90.9,37.3,47.0
6.4,83.1,67.3,71.0
5.3,100.0,100.0,84.9
13.6,90.0,71.6,100.0
7.0,71.7,55.0,56.3
4.0,93.1,73.4,76.7
16.0,76.0,61.6,90.0
10.0,79.7,47.4,56.8
8.7,100.0,75.8,80.5
9.3,78.1,100.0,99.0
20.8,77.6,80.8,82.8
6.3,89.4,58.7,70.6
9.9,72.2,58.0,63.7
17.4,76.7,63.6,80.3
6.9,95.0,67.9,65.0
1.7,92.5,78.5,83.5
6.0,75.5,66.9,70.0
17.5,89.1,71.6,84.2
15.3,83.5,48.3,72.9
8.3,91.8,82.5,72.2
4.0,77.9,61.8,58.8
8.4,82.0,79.9,80.5
5.6,82.4,68.6,62.1
