EngineSize_L,Weight_kg,Horsepower,Mileage_km_per_l
3.51,1484,149,32.4
1.94,1236,127,38.88
2.97,1632,110,31.35
3.09,1006,119,35.4
1.96,1819,93,34.64
1.66,1591,146,36.08
2.65,1337,99,35.48
2.28,1019,108,39.01
2.16,1398,108,36.99
3.35,1583,60,31.16
1.9,1243,106,37.88
2.12,829,125,40.0
1.99,1156,130,38.38
3.77,2159,203,26.06
2.38,1531,152,33.72
1.93,1319,134,37.35
3.46,2173,155,26.66
2.08,1687,141,33.2
3.55,1940,161,30.18
2.45,1518,103,35.53
2.41,1685,129,37.64
1.76,1473,89,40.0
2.24,1170,135,37.36
3.13,1365,115,33.51
2.21,1441,192,34.02
4.12,1381,148,27.74
1.05,1202,227,40.0
1.56,1324,165,38.34
2.12,1283,224,36.94
4.44,1260,217,27.37
3.79,1820,115,33.15
4.35,1490,195,30.22
2.9,1008,177,34.37
4.52,985,60,30.28
4.75,1288,87,28.7
1.52,1127,105,40.0
2.39,1331,107,39.01
2.7,1987,143,31.44
3.17,1187,147,34.1
2.3,1103,115,35.85
4.28,1514,73,28.76
4.59,1171,161,31.01
1.24,840,60,40.0
3.42,1315,82,31.59
3.28,923,130,35.58
4.56,1134,60,32.0
3.69,1515,131,31.5
2.35,983,98,40.0
3.16,1696,185,31.0
3.75,1348,74,34.2
2.27,1889,165,31.76
1.33,1427,172,38.15
3.66,1371,172,31.94
3.2,1434,156,30.87
4.26,1580,187,28.2
1.33,1831,143,35.26
4.68,1110,96,31.17
2.04,1421,225,36.47
3.32,1392,173,29.37
2.56,1768,149,35.18
1.8,1484,152,35.98
3.34,1153,137,34.04
3.27,1434,150,30.61
1.51,960,205,39.67
1.75,1877,90,36.53
3.0,1225,173,32.76
1.64,1053,111,40.0
1.24,1657,60,38.58
3.2,1582,60,33.79
1.58,1997,78,32.32
2.7,1476,94,36.83
1.31,1580,63,40.0
3.39,1561,152,31.53
4.42,1283,95,32.38
1.38,1356,194,39.99
4.68,1755,208,27.03
3.99,1176,185,32.96
4.4,1434,184,27.06
4.46,800,240,31.29
2.08,1607,139,35.5
1.19,1616,152,37.07
4.26,1866,164,27.39
1.08,1502,196,38.87
3.84,1117,94,33.61
2.72,1464,165,32.03
3.52,2234,89,25.45
1.66,998,233,39.86
4.92,1447,147,26.82
4.57,906,151,30.28
2.23,1818,100,33.57
3.49,1325,102,32.95
1.59,1650,125,37.26
1.03,957,195,40.0
4.62,1337,237,27.25
1.35,800,104,40.0
2.01,1190,159,36.25
4.15,1584,60,28.65
1.17,1062,234,40.0
4.44,1812,88,25.42
4.7,1168,160,26.62
3.97,1270,218,28.49
1.95,1088,76,40.0
3.95,1925,118,28.09
1.48,800,187,40.0
1.74,1489,97,37.07
4.53,1347,89,28.42
4.96,1894,187,26.36
1.08,1267,162,40.0
1.57,1336,110,40.0
2.41,1242,248,32.63
1.62,1415,60,40.0
2.64,1609,64,34.67
2.25,1376,189,35.2
4.72,1106,66,31.51
4.65,1277,121,30.91
2.77,1560,193,34.03
2.15,1606,60,37.05
3.54,1944,167,28.08
1.43,1273,159,37.75
3.56,1408,148,31.43
2.03,1507,288,37.21
3.38,1617,169,29.82
2.61,1597,167,34.35
2.82,997,164,33.95
2.0,901,100,39.88
4.66,1514,186,28.78
3.62,1124,159,31.55
1.89,1137,108,37.84
1.74,1302,133,39.14
1.72,854,118,40.0
2.24,1316,110,37.36
2.81,1288,147,36.18
4.48,1264,107,28.07
4.75,1030,122,28.84
1.97,1886,134,35.98
3.41,1780,120,29.15
1.84,1901,117,36.0
1.91,1067,159,38.9
1.74,1532,163,39.86
3.73,2060,95,27.63
3.4,1458,60,34.8
4.69,1488,154,26.9
3.42,1360,115,32.75
2.05,1388,160,36.98
1.85,1966,171,35.23
3.92,934,185,33.53
2.19,1332,60,40.0
1.34,1655,219,38.96
1.77,1212,102,40.0
1.29,1593,66,40.0
2.34,1482,95,35.97
2.69,1728,60,33.18
3.45,1296,170,33.59
1.04,1281,196,40.0
3.21,1453,107,32.89
2.22,1383,178,36.54
4.55,1459,157,27.87
3.62,1586,156,30.03
3.22,1466,60,33.37
2.51,1311,160,37.25
2.92,1089,192,33.68
1.01,1489,108,40.0
3.73,1036,205,33.58
4.81,1563,179,26.93
4.88,1326,243,28.91
2.62,1299,123,37.08
3.92,1238,184,32.81
2.86,1450,185,34.59
2.81,1342,110,34.94
2.11,1296,60,39.72
3.92,1533,108,30.35
3.87,1302,192,30.56
3.47,1513,180,30.72
3.62,1721,166,26.47
1.76,1405,171,37.62
3.25,1408,170,32.34
4.89,800,113,31.12
4.73,1571,182,27.95
2.45,870,100,40.0
1.8,1507,130,34.04
1.17,1281,122,37.7
2.0,1327,207,37.02
2.96,1076,116,33.48
1.72,1161,122,39.54
2.42,800,148,39.29
3.48,1729,133,30.23
2.94,1358,83,33.73
2.13,1262,187,39.19
2.22,800,60,36.78
3.33,1268,164,35.45
3.61,1034,194,33.69
4.06,800,104,31.42
4.42,1527,100,26.65
3.76,1230,79,33.05
2.98,2172,100,31.78
1.79,1349,69,39.04
4.86,1276,228,27.62
3.1,1877,85,31.56
1.75,1287,168,36.29
3.65,1412,232,30.0
1.92,1787,60,35.08
2.43,1443,188,35.06
4.88,1293,97,30.01
1.98,1790,154,33.73
4.29,1682,127,28.03
1.46,2041,101,35.64
4.15,1717,130,25.74
2.55,1428,120,37.01
2.93,1430,198,34.35
4.38,1395,117,28.76
3.62,1131,147,34.62
3.18,1479,127,33.21
3.48,1779,109,30.24
4.53,1721,151,27.18
4.5,1184,170,32.51
2.08,1212,124,38.25
4.51,1691,240,28.99
1.0,1187,175,40.0
2.8,1161,182,34.1
4.06,1158,176,30.77
4.58,1342,245,28.97
4.34,1769,181,28.1
1.84,1403,230,38.13
3.38,1280,178,31.33
3.09,1782,129,32.74
4.65,1219,63,34.47
2.28,1126,174,36.01
4.72,1325,76,31.19
3.83,1319,147,30.85
1.94,1492,141,35.75
2.99,2055,138,32.22
3.44,1072,185,36.21
2.51,1313,86,38.04
2.85,1618,188,33.81
1.1,1656,83,37.63
3.68,2019,189,28.56
3.82,1706,151,27.84
4.99,1303,174,26.86
1.93,1354,238,36.7
1.46,1155,85,40.0
2.8,1376,60,34.58
1.05,1596,165,37.64
2.41,1398,108,35.3
2.38,1363,197,34.88
3.27,1604,98,31.61
3.1,1678,185,34.89
4.49,1636,156,25.13
3.78,1728,107,28.17
4.77,1479,200,25.87
2.7,1104,93,37.6
4.06,1263,147,34.34
3.14,1304,108,34.27
2.38,1452,170,35.29
2.8,1716,162,32.0
3.79,1479,141,31.36
1.99,1102,72,38.03
3.25,1625,129,31.07
4.63,1517,102,27.61
1.22,1537,121,40.0
3.61,2080,115,27.2
3.39,2133,205,27.8
4.82,1574,144,26.83
4.32,1353,172,28.5
4.64,1644,196,27.68
4.48,800,90,31.49
1.51,982,256,40.0
2.25,1776,141,35.51
4.62,1240,60,33.05
2.54,1235,156,35.42
3.95,1727,157,29.44
2.95,1471,99,32.73
2.26,1424,269,35.29
2.28,1516,60,36.07
2.28,1658,157,33.77
1.39,1880,158,34.78
3.72,986,199,35.54
3.59,1563,184,30.32
2.4,1814,127,34.64
2.29,800,95,40.0
2.53,1598,180,31.58
4.49,1377,122,28.64
1.47,1011,174,40.0
3.57,1319,129,34.26
1.35,1962,140,35.26
4.74,840,231,33.21
2.15,1639,79,36.51
4.75,1082,100,30.27
1.18,2033,167,34.34
4.54,2242,102,26.61
1.04,1146,216,40.0
2.72,1371,60,35.32
3.05,1638,71,35.75
4.91,1790,133,27.58
4.0,1571,176,28.87
4.08,957,121,31.61
2.34,1125,148,36.26
3.59,1443,212,30.92
2.58,1243,191,35.14
3.67,1424,130,31.83
3.09,1021,152,32.35
4.78,1096,120,28.74
1.7,1026,268,37.69
1.71,1586,79,38.1
1.99,1636,114,36.46
1.8,1403,193,38.11
2.43,889,143,36.72
4.68,1483,214,27.58
2.17,1377,251,36.85
1.29,1799,160,36.35
2.93,1382,125,34.31
1.22,1094,67,40.0
1.95,1423,75,38.34
1.39,1215,60,40.0
3.58,1226,139,34.06
4.27,1260,220,29.63
1.87,1293,91,38.45
2.82,1312,176,33.69
2.33,1257,170,39.74
1.73,1630,80,35.3
1.13,1035,188,40.0
3.65,1423,140,28.44
1.97,1224,232,36.93
2.01,1213,125,37.57
4.53,1660,222,25.72
2.6,1647,60,33.1
2.67,1487,155,32.28
4.03,1687,60,28.67
4.29,1919,60,26.67
3.59,1630,158,35.17
1.15,1444,60,40.0
1.57,1681,60,39.84
3.35,1059,107,33.78
2.29,1225,165,37.78
3.96,1387,166,32.8
3.27,1464,154,32.38
2.62,1033,147,39.33
4.38,930,80,30.73
2.95,1320,72,37.49
3.52,1510,198,31.62
1.79,1868,140,34.65
2.18,1384,169,38.47
2.91,1523,124,32.64
2.32,1400,139,36.92
4.44,2145,167,24.71
1.9,1531,144,37.14
4.55,1097,85,32.31
1.95,1550,110,34.16
2.31,1435,60,37.33
3.81,1312,165,34.4
1.95,1198,102,38.04
2.84,1413,145,36.18
2.14,1285,96,39.68
4.17,1280,137,30.04
1.28,1491,225,35.38
1.37,1570,117,38.91
3.44,1355,150,32.46
3.38,1255,189,33.88
2.73,1275,185,33.9
2.48,1594,111,34.81
4.44,1443,204,27.26
3.1,1167,185,35.15
3.67,800,159,34.75
4.35,1677,60,27.2
3.79,1088,181,34.01
3.81,1026,162,31.93
1.44,1575,204,38.03
1.67,927,190,40.0
1.16,1199,167,40.0
2.6,1648,74,35.38
1.8,1536,60,35.74
3.3,1278,183,33.54
2.22,1286,187,35.92
1.11,1158,110,39.9
4.69,1277,105,31.81
1.5,1272,101,38.62
4.19,1377,120,32.41
2.61,1656,114,37.56
1.16,1525,161,40.0
1.73,1369,119,35.66
2.51,1232,80,37.58
3.59,1632,182,28.99
2.26,1722,147,36.29
4.05,1408,199,30.09
1.73,1539,157,39.72
4.96,800,126,32.2
3.84,1201,95,33.31
3.63,973,232,34.16
1.58,1448,153,35.74
2.79,1045,130,35.7
3.05,2281,90,30.06
4.03,1627,66,30.79
3.96,1493,117,29.31
4.59,1243,219,29.52
4.09,1267,192,28.21
3.17,1477,60,34.87
1.81,2013,95,36.32
2.7,1630,112,35.32
4.45,1563,131,30.32
4.17,1320,164,29.17
2.35,806,68,40.0
1.19,1267,179,40.0
4.71,1254,122,31.32
1.18,1333,150,37.21
2.74,1376,158,35.77
3.13,1438,126,34.75
2.62,1159,151,36.8
1.82,1670,131,33.92
3.75,1876,162,29.29
2.7,1298,157,32.61
4.94,1436,177,23.85
2.69,1073,217,36.12
4.73,1044,114,31.08
1.59,1777,164,39.46
2.9,1658,124,33.62
1.15,1406,148,40.0
4.65,1516,126,27.02
2.02,1540,142,36.55
1.45,1064,84,39.74
4.72,975,103,32.45
4.31,902,231,33.48
3.94,1476,263,29.6
1.73,1759,168,34.16
2.75,1559,102,33.91
4.38,1189,183,31.78
3.96,800,239,32.92
1.38,1666,112,36.95
3.65,1417,133,30.18
4.24,1372,140,31.38
1.17,1469,166,39.93
3.87,1185,133,32.86
4.62,1261,152,30.07
2.86,1258,155,32.99
3.99,1554,60,30.25
2.1,1176,101,36.98
3.45,1268,71,31.9
3.93,1205,157,31.58
3.52,1176,106,34.35
1.59,1285,101,39.76
3.82,1405,106,30.68
3.91,1565,120,30.54
4.45,1702,149,25.99
4.69,2228,140,23.44
1.44,1696,169,35.05
3.42,1623,184,27.55
2.47,1339,60,37.42
2.82,1696,187,32.36
2.75,1891,102,30.52
2.38,1504,119,34.18
3.94,1413,223,25.39
4.42,1569,117,28.5
3.65,1902,153,28.76
1.43,1197,114,40.0
1.46,1835,151,36.72
2.73,1620,215,33.66
1.16,1228,117,38.65
4.33,1328,120,29.47
2.09,1505,213,35.95
3.17,1200,107,32.44
4.95,1805,189,23.42
2.25,1632,135,36.67
3.94,993,132,31.98
4.6,1614,188,26.77
2.54,1452,123,35.64
2.28,1520,179,35.68
3.95,1620,148,30.14
1.27,1471,73,37.97
1.08,1537,157,37.8
3.24,1219,142,35.27
1.06,1857,65,38.27
2.61,1594,106,34.35
4.79,1070,169,30.12
1.48,1604,139,34.66
3.32,882,60,34.24
1.15,943,235,40.0
1.69,1861,172,35.13
3.39,1842,60,29.51
3.07,1350,104,36.64
3.43,1555,191,30.93
2.14,1513,179,35.7
2.38,1357,183,33.89
4.49,1150,60,31.45
2.05,1007,195,36.71
3.58,1681,174,28.37
1.99,1310,241,37.72
4.15,888,125,32.99
4.02,1323,145,29.62
4.59,1322,226,27.95
1.83,2167,170,34.32
3.02,1254,60,38.8
1.63,1476,177,36.18
2.82,1483,95,31.26
3.72,1423,133,31.39
1.79,1257,167,37.02
3.0,1456,129,36.01
4.91,1192,137,28.18
1.73,1621,181,37.18
2.13,1406,117,37.23
2.05,1176,193,38.35
4.11,1674,192,27.82
4.66,1512,186,29.88
4.17,1291,181,28.77
3.22,1735,231,29.74
1.3,1455,232,39.58
2.41,1653,107,34.55
1.82,1190,60,38.27
2.68,1350,120,34.11
2.56,1620,229,32.21
4.25,1344,136,30.21
3.8,1278,179,31.68
3.97,1731,152,28.82
4.89,1779,114,29.62
3.33,1437,199,33.01
4.0,964,169,35.13
1.44,1741,178,36.9
1.39,800,249,40.0
1.94,1455,106,37.17
3.66,1846,151,30.92
2.38,1201,98,39.07
4.66,1607,149,27.88
1.43,1011,95,40.0
2.78,1291,114,36.12
2.26,1686,161,35.21
2.4,1406,195,34.83
3.95,800,153,32.05
3.09,1278,121,33.77
1.66,893,155,40.0
1.36,1344,142,37.12
2.36,1202,89,39.1
2.46,800,172,38.25
4.82,1175,141,30.39
2.47,1076,107,39.07
2.17,1455,158,36.32
1.28,1171,60,40.0
3.08,1481,60,35.39
2.17,1584,169,34.47
3.68,1846,60,28.99
1.57,1463,266,36.12
4.14,1551,145,31.08
3.46,1335,79,32.46
2.18,1135,109,40.0
3.91,1570,148,30.24
4.27,1441,140,29.39
4.14,1411,70,31.21
4.94,1383,153,29.19
3.87,1317,60,34.31
2.46,1218,209,37.46
1.31,1389,104,40.0
3.72,1142,118,30.71
3.9,1778,188,28.47
2.95,1472,170,33.82
2.26,800,188,40.0
3.98,1774,180,28.05
2.15,1809,151,35.05
1.38,1344,77,39.57
2.08,1289,60,38.95
3.94,1765,142,27.37
2.4,1785,132,31.57
1.92,904,171,39.47
2.94,1640,100,33.73
4.31,1754,90,25.46
2.77,1215,132,36.99
3.39,1135,118,32.88
2.91,1596,62,34.4
3.26,2009,140,29.57
3.8,1823,254,25.23
4.54,1627,144,25.5
2.42,1368,196,36.84
4.72,1416,220,28.71
2.15,1390,146,35.06
4.77,1318,167,27.82
1.91,1209,114,39.27
1.52,1612,83,37.24
3.41,994,103,35.14
4.44,1654,214,27.83
4.68,1252,121,27.71
4.33,1549,135,28.17
1.84,1177,101,39.33
4.72,914,147,31.5
4.66,1838,184,25.99
1.01,1698,233,37.54
1.92,1303,60,37.85
1.62,2020,126,36.9
4.39,1894,172,25.43
3.27,1575,181,28.72
1.2,967,194,38.53
2.07,998,114,38.96
2.45,1454,60,37.69
2.27,1711,210,34.66
4.49,1914,163,26.39
2.88,1479,144,37.81
1.94,1649,175,34.41
2.44,1761,140,34.95
1.99,901,172,39.24
3.78,1228,60,32.96
2.01,1531,176,36.5
1.02,1576,186,40.0
3.06,1077,158,36.09
2.95,1611,112,30.33
2.72,1643,137,33.17
3.43,1470,192,32.23
2.96,1600,173,30.39
3.92,1506,163,30.1
3.35,1549,172,33.49
1.55,1334,169,39.7
2.76,1175,112,34.71
3.08,1338,138,33.97
3.94,1500,195,32.17
2.17,800,142,40.0
1.26,1054,85,40.0
2.09,1174,100,38.83
4.27,950,100,34.23
4.18,1388,81,28.76
1.3,800,94,40.0
1.24,1520,232,37.99
2.25,1297,133,38.64
2.48,1458,221,34.32
3.34,1741,194,31.07
4.85,1635,82,25.5
4.47,1035,118,31.62
4.68,1121,96,32.54
1.32,1151,170,39.11
3.62,2222,145,28.51
3.44,875,64,37.74
4.83,1307,126,29.68
4.67,1731,144,29.84
4.9,1374,155,26.34
2.49,1317,87,36.3
4.71,1821,112,26.69
1.45,871,145,40.0
3.38,1553,147,31.04
2.63,1174,91,37.12
3.79,1466,135,32.33
4.7,1732,119,25.82
1.51,1222,179,38.04
3.58,1364,125,31.13
4.66,1717,167,26.88
2.26,920,181,40.0
3.07,1623,172,30.8
2.56,1227,184,34.9
2.32,1682,128,34.15
3.42,1344,79,34.83
4.87,1240,80,27.83
1.72,1449,164,39.7
1.13,1759,239,40.0
2.86,1269,107,36.5
4.09,1250,209,29.21
4.54,1754,71,27.92
4.95,1369,145,28.61
4.68,1293,62,26.85
1.14,1309,104,40.0
1.71,1682,85,38.44
4.26,1636,193,30.18
1.07,1115,234,40.0
3.41,1230,60,34.24
2.96,1669,96,32.82
2.01,1548,255,34.34
2.69,800,228,36.49
4.15,1466,168,31.23
2.55,1353,125,34.86
1.96,1717,91,35.93
1.83,1878,117,35.74
2.17,1290,106,39.04
1.89,2186,189,30.26
1.25,860,125,40.0
3.74,1352,148,33.5
2.68,1402,269,35.52
4.55,1606,136,27.95
3.23,1683,136,30.33
2.37,1744,199,32.92
4.9,1628,179,24.34
4.17,1496,162,28.17
2.07,1341,60,39.63
2.13,1050,245,38.09
5.0,1318,178,29.43
1.24,1350,177,39.16
4.17,1004,205,31.64
1.53,1635,196,36.64
4.51,1174,130,32.01
3.57,1572,240,31.86
2.31,1506,111,37.49
1.35,1036,60,39.38
2.12,1109,126,40.0
1.77,1204,75,40.0
1.29,1251,157,37.62
3.87,1834,103,28.41
4.19,1468,150,32.34
1.32,1185,125,40.0
1.45,1610,154,36.98
1.77,1858,100,32.92
3.24,1248,111,36.62
2.06,1379,60,38.24
3.07,1215,157,34.68
4.95,1578,180,25.61
2.28,1549,174,36.82
1.56,1478,105,38.47
1.02,1428,157,38.12
2.65,1030,108,38.18
2.99,943,115,37.8
1.68,1393,60,36.17
2.81,1056,152,38.26
4.36,1470,144,27.75
2.54,969,158,37.26
3.42,1241,255,30.12
3.43,1261,80,34.49
2.66,800,204,37.4
2.15,1134,165,39.49
3.67,1479,111,29.64
2.3,1864,185,32.36
4.41,1852,142,28.67
3.51,1468,157,29.27
1.08,1490,101,40.0
1.26,1670,125,40.0
2.19,1093,80,38.79
2.63,976,178,38.37
1.83,1131,236,37.52
4.72,1283,112,29.72
1.42,1556,158,36.91
3.22,1043,112,34.13
3.84,1527,60,29.39
2.67,1308,125,36.51
3.71,1091,138,33.23
4.14,1722,192,26.69
1.55,1675,178,36.34
2.21,1509,154,36.82
2.54,1795,165,33.24
3.43,1404,60,31.13
3.41,1336,288,32.18
1.14,1308,60,39.22
4.43,1049,215,33.07
1.47,1361,88,39.27
3.87,1317,142,32.3
1.52,1202,205,35.95
1.96,1107,226,37.98
5.0,1613,137,24.17
2.81,1557,108,32.18
3.56,1586,89,31.86
3.75,1143,117,33.79
1.02,1668,104,39.45
4.92,1532,216,25.66
1.43,1205,91,39.48
4.0,1448,70,31.73
3.72,800,108,35.65
2.28,1870,232,35.99
4.98,1413,102,27.67
1.68,1096,169,40.0
3.7,1666,179,31.56
1.13,1017,82,40.0
2.57,1449,142,33.12
4.23,1523,144,26.54
4.38,1580,168,28.99
4.5,1285,183,29.98
2.14,1325,108,37.54
1.44,1787,123,35.39
1.16,1480,137,39.24
2.3,1581,273,34.97
2.19,1116,72,36.57
2.0,1467,132,37.71
1.03,1339,149,40.0
3.1,889,96,36.57
1.19,1224,176,38.73
2.62,1343,96,36.65
1.26,1599,137,36.14
1.23,801,82,40.0
4.74,1730,78,27.72
3.85,2060,120,27.06
3.41,1465,116,34.03
3.03,1207,144,34.86
4.98,1250,152,27.19
4.69,943,219,32.91
2.68,1260,105,36.21
1.85,847,60,40.0
3.92,1335,64,31.11
4.45,2410,116,21.52
1.52,1612,79,37.34
1.1,1204,158,40.0
1.37,824,60,40.0
3.52,1262,80,34.51
3.02,1661,80,32.86
4.84,1403,102,30.2
4.74,1588,100,28.05
2.65,1876,136,30.92
1.29,1645,152,38.59
2.29,1508,132,37.57
3.98,1303,137,29.99
1.96,1076,132,39.64
1.09,1548,71,39.62
1.79,1728,163,34.92
3.85,867,117,32.42
3.76,1721,60,29.44
2.85,1679,101,36.24
2.73,968,82,37.33
2.16,1362,138,35.9
2.53,1498,163,34.97
2.48,1304,90,36.38
1.59,1865,134,35.16
2.51,1789,189,32.21
2.24,1252,102,37.59
3.66,1218,148,29.78
1.96,1516,136,38.17
2.99,1527,142,33.85
4.12,1146,155,35.14
1.3,1195,160,40.0
2.0,1005,134,39.78
3.95,1390,87,30.91
3.55,1220,137,30.42
1.06,1074,146,40.0
2.48,1408,100,33.7
2.88,1833,123,33.64
2.58,905,137,38.99
3.44,1323,177,32.05
2.43,1228,256,35.29
1.41,1269,142,39.99
1.16,1534,167,40.0
3.95,1200,170,31.31
1.03,1298,151,40.0
4.24,1335,69,30.24
2.14,1624,82,37.54
4.44,1148,121,30.04
2.46,1536,91,33.25
3.01,1569,98,34.78
1.86,1541,74,35.85
3.48,1024,171,34.15
4.16,1467,60,32.92
2.23,1516,176,35.02
4.76,1197,204,26.69
1.28,1653,176,36.08
1.61,1485,91,38.2
2.54,1428,156,34.74
2.29,1416,162,34.74
4.05,1534,64,26.44
1.51,1165,196,40.0
3.24,1229,141,36.17
1.97,1513,190,33.47
3.0,1700,63,31.85
2.45,1366,187,33.32
3.11,1165,183,34.79
1.64,1418,261,38.89
3.57,1611,102,30.41
4.05,1526,60,32.23
2.33,1825,179,30.81
4.01,1666,93,30.82
2.11,1690,186,35.26
3.96,1518,83,28.56
3.43,1477,175,32.82
2.95,899,118,36.52
1.81,1424,174,34.75
2.32,1532,159,34.08
1.2,1175,175,39.61
3.35,1234,179,32.58
2.27,1413,165,35.38
1.72,948,82,40.0
1.54,1742,209,35.23
4.34,850,140,30.9
4.7,1011,166,33.81
3.24,1523,123,32.17
2.8,1860,183,31.06
4.92,1631,152,24.61
2.36,1724,164,32.62
4.86,1438,97,26.42
4.2,1317,187,29.68
1.52,1110,153,40.0
3.62,1477,60,29.62
4.8,1857,104,25.56
2.04,986,158,39.97
2.46,1499,180,32.45
2.54,1452,179,35.58
1.64,2021,89,34.77
4.31,1607,147,27.35
3.89,1432,93,29.98
2.43,1743,128,34.93
3.33,1276,101,32.69
4.11,1826,160,29.59
2.06,905,195,38.56
3.42,1233,220,31.86
4.17,1393,152,29.14
4.97,1946,117,23.09
4.61,1033,60,32.03
3.19,1615,169,33.39
1.18,1482,198,37.24
4.34,1037,210,32.1
4.86,1302,118,30.21
1.07,1566,134,39.34
2.71,1237,158,36.41
1.72,1491,143,37.68
4.14,1466,83,29.27
1.87,1428,74,35.35
2.87,1674,189,33.01
3.41,818,206,33.91
4.93,844,110,30.73
4.58,979,189,31.89
2.81,1355,163,32.82
3.33,1224,131,34.55
1.33,1504,149,37.44
1.16,1349,197,39.24
1.44,1153,111,40.0
4.0,1619,132,29.85
4.54,1464,98,27.96
3.48,1138,62,33.49
2.58,1300,185,34.73
2.79,1413,84,34.69
4.91,2160,153,24.6
3.26,1524,174,30.09
3.7,1027,128,32.77
2.3,1729,167,32.6
1.36,1646,111,36.29
4.56,1723,229,22.82
2.75,924,107,40.0
1.42,1246,261,40.0
1.88,981,80,37.81
1.09,1728,94,37.6
1.16,1179,114,40.0
2.28,800,178,38.47
3.56,1763,117,31.52
1.0,1637,237,38.3
2.69,1118,136,33.35
2.98,1499,172,34.83
4.63,1529,134,26.8
1.89,1187,101,39.21
2.15,1918,94,33.47
3.81,1641,161,30.98
3.84,1139,146,32.9
2.94,1145,60,35.11
1.27,1356,172,39.52
3.44,1217,131,34.81
4.49,1441,200,27.56
1.02,1156,125,40.0
4.81,1587,151,27.9
2.49,1383,147,35.95
3.1,1189,102,32.46
1.01,1670,145,39.48
3.67,1337,144,30.26
4.63,1743,198,24.96
1.69,1125,107,38.18
1.56,1793,96,35.84
2.44,1385,199,36.8
4.87,1446,207,25.4
4.48,1715,92,27.65
1.88,818,123,39.48
3.87,1784,178,28.05
1.35,2027,63,34.86
1.44,862,113,40.0
2.5,1612,130,33.11
4.42,989,137,31.79
1.53,1396,149,37.95
1.62,1517,97,38.24
4.25,1600,186,29.15
1.08,1271,131,40.0
4.16,1085,105,29.87
3.74,1875,174,29.84
3.22,800,184,35.83
2.95,1363,155,32.31
2.66,1473,215,34.86
3.65,1516,81,33.99
1.42,1925,165,34.26
2.17,971,101,40.0
2.69,1331,209,35.72
3.97,1272,163,30.17
1.4,1391,192,39.61
4.83,1590,211,25.87
4.94,2253,172,20.89
2.68,1649,123,34.82
3.44,1764,77,28.96
3.08,1698,129,31.1
2.93,1864,120,32.82
1.73,949,130,40.0
1.9,1572,178,36.9
2.77,924,123,39.6
3.02,2011,196,29.0
3.98,1505,142,28.49
1.79,1470,102,38.41
4.54,1535,170,28.39
1.93,877,114,39.59
1.27,800,167,40.0
2.09,1295,127,35.31
4.69,1187,87,30.34
2.73,1315,189,34.12
2.58,1253,66,36.49
1.27,1495,183,39.26
1.12,1529,192,38.92
1.79,1538,177,36.01
2.56,1315,201,36.27
4.63,1621,148,29.18
2.68,1116,230,34.1
1.32,1913,148,36.5
4.83,1455,90,28.13
3.3,1201,139,32.48
4.0,1470,106,32.17
2.33,1113,189,37.98
1.78,1101,157,38.04
1.76,1475,122,39.61
1.37,1140,203,40.0
4.48,1853,151,25.29
2.17,1135,178,40.0
1.82,1608,113,36.19
4.44,1157,216,27.53
2.44,1653,60,33.87
2.15,1619,160,34.2
3.45,800,194,34.06
2.23,1651,140,33.44
3.51,1529,131,31.04
3.95,1516,233,29.12
4.05,1396,192,27.82
1.07,1314,131,39.76
2.04,800,97,40.0
4.23,1367,109,30.02
4.21,1372,62,30.15
4.92,1320,173,25.81
2.35,1092,71,37.21
4.43,1760,176,30.17
1.15,1477,156,40.0
3.92,1244,70,32.89
2.91,887,225,34.67
4.72,1137,188,28.76
3.47,1289,123,34.07
4.43,1748,73,28.7
4.92,1397,68,28.79
4.57,1279,154,31.07
2.61,1586,183,32.05
1.59,1603,140,38.33
1.44,1414,107,39.33
3.87,1632,75,31.57
2.29,1594,214,33.68
2.28,1643,162,35.89
2.52,1393,99,37.2
3.65,1149,132,32.79
4.02,1304,210,31.21
2.66,1622,144,34.28
1.82,1823,166,36.4
1.47,1671,220,35.54
3.15,1385,206,33.53
4.09,1678,196,29.57
1.1,1203,153,40.0
3.29,1755,175,30.66
3.53,1905,206,29.8
4.43,1701,168,26.26
1.94,1091,148,38.29
1.71,1110,114,40.0
1.14,1701,174,39.58
4.31,1558,60,28.86
2.28,1171,82,37.55
2.3,1207,194,37.07
4.86,1555,215,26.47
4.96,1118,153,29.84
2.66,1522,183,33.51
2.45,1811,218,29.98
1.56,1457,61,39.9
3.2,1950,60,31.38
2.47,1586,93,35.54
1.31,1429,88,39.46
3.69,1672,117,31.71
1.67,1727,303,33.76
3.02,1173,60,36.61
2.86,1356,86,33.26
2.41,1113,210,39.27
1.28,920,227,38.12
5.0,1363,158,26.86
3.74,1531,60,29.27
1.29,1314,106,39.27
4.48,1487,105,27.27
1.46,1306,132,38.32
2.21,1143,124,38.61
4.8,1503,255,25.33
3.64,1094,172,31.62
1.42,1368,136,40.0
2.93,1123,143,37.33
3.74,1217,60,34.54
3.46,1170,60,34.94
2.69,1871,249,30.74
3.14,1437,115,32.78
2.38,1183,60,40.0
2.24,1243,181,37.92
1.85,1633,213,35.29
2.14,1448,232,32.67
3.78,1600,140,30.46
4.74,1549,151,24.83
3.14,1694,147,31.66
1.28,933,137,40.0
3.33,1387,128,34.44
4.9,939,60,30.39
4.56,1951,98,24.94
4.44,1335,127,27.33
4.2,1776,60,27.42
