Area_sqft,Bedrooms,AgeYears,Price_USD
1322.0,1,9,215590
901.4,3,14,196743
1555.5,1,38,239911
1408.8,6,34,353759
1740.1,5,33,375641
1378.3,6,11,349062
1117.1,6,2,318048
1461.7,5,3,302009
1563.3,3,25,312565
1400.9,3,2,271414
1952.7,1,47,286667
911.4,2,17,250208
1808.9,3,27,344294
851.3,5,49,215928
1693.8,6,25,374157
475.3,4,25,180770
1265.4,2,4,229340
1829.2,2,16,314828
1213.5,2,3,267203
1353.2,5,34,300277
1518.5,6,24,360896
348.2,4,7,139017
1526.9,3,50,285229
963.1,5,44,223070
1815.1,5,2,362924
1344.0,4,50,285868
1509.5,5,33,306430
850.3,4,31,181816
1743.2,6,44,350868
1368.7,3,6,286036
701.6,2,46,117899
1149.0,3,47,256209
1679.2,2,37,308926
1437.3,5,5,338368
1695.9,1,27,258699
1212.6,3,6,280802
1920.7,1,14,327728
2010.0,3,36,343281
586.4,5,19,202143
1640.7,2,36,286176
2056.6,6,24,418718
1590.9,5,11,326545
1356.9,1,20,256273
779.2,5,34,228845
1235.9,3,41,234551
1146.3,1,47,189610
1771.9,5,47,370771
1823.9,5,42,356486
1300.8,1,19,218185
948.3,2,13,231567
418.0,3,24,115230
1640.5,2,17,334916
1602.3,4,35,384249
435.9,2,49,96450
1609.8,5,48,293676
1768.2,2,23,309827
300.0,1,23,73111
922.0,3,43,187249
2495.3,2,33,438961
1410.2,2,1,266045
2410.8,3,11,446837
1486.9,2,1,295204
1883.7,1,2,334580
1251.0,4,8,267446
1088.8,4,23,268516
671.0,5,13,195101
1633.9,4,30,333961
1009.0,3,45,210464
960.3,1,4,165870
690.7,1,7,121446
1408.9,1,29,226047
1737.3,4,41,355100
1288.1,3,32,261107
1248.9,5,35,305248
2084.5,6,47,442553
670.2,4,23,202091
2211.4,2,14,384793
790.0,6,26,177704
1344.2,6,42,326708
1564.3,1,29,303337
1839.5,5,49,346890
679.2,2,15,154105
1473.5,2,33,295175
1122.4,4,40,251972
1846.7,3,25,351433
1116.8,3,8,237789
527.2,3,46,132946
1563.9,2,8,297177
1385.3,2,27,259435
2198.3,6,31,426990
1832.4,6,10,460133
1004.2,3,16,223170
1837.3,6,31,375744
1443.3,6,0,347410
1720.6,6,38,350549
1058.6,6,32,273113
1229.2,5,38,272540
1692.4,1,41,285755
1728.4,5,40,326718
451.7,6,33,158630
1660.4,6,22,336163
1019.8,5,24,266019
1505.5,6,36,355597
655.6,5,35,127170
1797.4,2,4,339769
1704.0,2,22,288723
1028.6,4,38,249629
1580.8,2,32,314950
1383.4,5,2,296641
1672.2,3,21,307454
777.3,4,42,208594
854.4,1,37,164289
1070.7,2,5,218621
1376.9,5,48,311648
2134.3,5,10,446593
1477.6,6,38,355890
1825.4,5,43,385447
1005.6,6,30,269361
1142.4,2,4,249891
1095.8,2,7,221541
1310.8,4,9,311908
1700.0,4,4,341946
1249.0,3,1,280473
1263.8,2,0,263052
1661.3,2,24,313980
1172.0,3,25,238560
1051.6,6,18,269516
1249.0,2,13,240439
2221.2,4,7,403610
1796.3,4,8,359633
2254.0,3,23,373248
813.9,2,13,178240
1575.5,4,27,341679
1232.4,1,49,209522
1259.3,6,49,260784
706.7,2,11,167214
1985.1,5,23,454545
670.0,1,26,113534
1800.3,5,14,393251
1222.7,1,50,212672
990.0,3,10,195621
970.1,3,6,233111
1422.6,6,6,372719
1235.2,4,12,274082
1402.0,4,0,286011
506.4,6,30,222224
470.8,6,47,142572
580.7,2,37,77227
1761.1,3,38,290178
2051.7,1,43,310002
1281.4,5,28,263249
1734.8,5,33,334705
1556.0,1,40,232247
1926.0,4,1,419650
1942.4,6,14,434327
843.7,6,11,267353
1486.7,3,29,317949
1785.5,3,27,365525
1787.3,2,9,306896
1745.1,6,6,381708
1385.3,2,42,226240
1704.4,1,6,301011
760.7,5,41,234569
782.8,6,41,207946
2078.9,1,42,321603
1889.8,3,38,335362
2112.2,5,40,439248
1330.8,6,10,354788
960.0,1,17,154120
1315.9,1,25,239093
2272.1,6,45,443889
1022.7,2,49,184781
1322.0,1,18,202988
1948.0,4,30,332051
1436.2,2,48,235924
1225.5,1,36,179901
1740.0,3,25,322049
1185.4,4,33,242765
1614.8,4,46,311377
313.6,2,21,100232
611.9,6,33,225198
1294.8,4,41,281040
2000.4,1,23,353373
1326.3,5,3,323547
1376.5,3,4,263048
1512.4,4,30,328191
1214.7,5,1,312079
675.9,5,20,226300
1709.9,2,1,337468
1519.6,3,44,272220
1554.2,6,41,339521
898.5,5,31,275921
2086.9,1,45,295446
1206.7,4,13,266238
2043.7,5,47,411565
450.7,4,38,138252
1208.1,5,45,258643
2085.3,4,20,418207
1335.9,5,12,343639
300.0,4,39,122396
968.0,6,24,239443
1526.1,3,5,312380
2046.0,4,50,380297
1270.6,2,18,220391
1892.9,5,9,432778
1577.7,4,28,330408
1214.7,1,23,188934
1754.2,2,6,334871
1832.2,4,21,374187
1270.7,1,25,203072
1076.3,6,18,266348
672.3,1,44,104828
1588.0,1,31,245542
1140.7,6,3,319098
1635.0,2,27,283001
1531.7,6,22,367302
1558.5,3,46,286768
1326.1,6,40,327416
826.0,2,17,187438
1612.8,3,6,342675
1777.1,6,33,367407
2446.3,2,2,451992
1132.7,2,11,265906
928.7,6,24,290178
874.6,1,46,109096
1377.5,4,48,306934
1761.2,3,3,362602
1800.9,6,33,409601
2106.0,4,19,389310
1573.4,3,43,257048
860.2,3,45,208141
1507.9,5,47,303851
455.4,1,36,67514
1244.2,5,26,258877
1209.0,1,4,187824
1607.1,4,3,343670
1597.9,3,23,324825
1067.3,2,5,227172
1080.6,2,27,202635
1429.0,5,36,337862
1614.4,6,28,394880
1731.0,3,33,299519
1181.4,1,36,197269
1377.9,5,11,325439
931.2,1,23,160024
937.1,4,38,224524
530.1,6,28,231934
1115.3,1,12,162293
1975.5,3,18,371610
2037.6,3,28,371227
1655.3,2,5,304407
1852.5,3,18,363844
1764.5,3,23,325934
1478.1,6,35,324142
303.8,1,24,87300
2419.5,6,34,455400
1306.7,6,43,292618
1304.5,2,42,210199
2057.3,5,13,457155
1471.9,4,14,317533
2533.2,6,50,457303
1026.0,3,20,227981
1866.4,2,6,317618
1289.6,4,11,295333
1445.2,3,10,266993
1003.7,3,26,184112
1116.6,2,35,218763
1980.7,3,2,367927
1633.1,3,35,327124
1590.5,5,45,283432
665.4,6,17,242771
678.1,6,17,223273
984.8,2,44,192200
1221.8,1,16,207045
1353.8,2,40,248286
1542.4,1,21,254005
1860.1,6,5,421959
2061.6,4,16,427670
1487.5,5,49,310074
1019.3,5,33,238983
1728.3,1,36,256331
1482.9,6,47,339604
1610.0,6,21,392170
1942.7,2,26,348984
1225.6,4,37,294090
2055.3,3,41,366392
758.9,2,20,151604
1727.8,5,16,398659
1107.1,5,17,250537
1501.1,3,21,277241
1548.0,6,2,377155
1242.2,1,45,174848
1111.4,2,23,224117
1017.7,6,2,287418
1529.1,4,50,315526
1685.4,2,25,307590
2219.3,4,47,438184
1284.9,6,42,268833
709.1,2,42,147210
1612.6,2,30,285536
617.3,1,32,114433
2120.8,4,5,410773
1741.1,3,4,349497
946.2,6,3,245109
686.7,1,29,84721
1012.2,2,44,164995
1639.0,5,20,314617
1053.8,3,20,234742
1734.5,3,32,299548
1822.1,3,23,338309
1142.8,5,41,269189
1797.6,4,9,363935
1943.6,1,40,317399
1654.6,3,23,304893
1645.4,4,7,344461
1147.0,4,21,249555
2313.8,4,37,440674
958.2,4,39,190256
1200.8,1,40,200093
1822.3,2,4,365335
1230.7,1,10,230551
1265.0,4,32,256635
787.5,2,44,154078
1188.8,2,49,190478
2486.5,5,7,513603
1238.1,2,14,248092
1975.6,2,42,330487
1175.4,1,36,220179
920.4,2,17,190350
1049.3,6,4,269449
1726.4,2,3,322237
417.9,3,24,122362
2167.1,3,5,404955
1614.7,2,18,302185
1231.8,5,12,313583
1042.9,5,36,230382
1165.2,1,34,192404
1917.8,3,48,329752
690.0,5,16,219391
1375.2,3,38,268668
1908.1,1,2,327687
488.3,3,9,126112
1117.3,3,37,220581
718.9,2,41,162802
820.0,2,32,139571
1497.4,6,1,395490
1692.1,5,1,343674
1215.6,1,34,203555
725.3,6,2,239302
1010.4,2,2,213939
1578.6,2,41,282950
1384.0,4,42,297128
868.9,6,19,285102
1180.4,3,45,194413
1750.9,6,9,382192
1490.4,3,33,270005
929.6,4,30,204663
1514.9,4,12,330425
1147.1,6,39,301047
1109.3,5,10,245521
1459.4,4,35,273323
905.9,1,11,167978
1201.8,2,10,236318
1871.2,1,15,344503
2511.3,3,20,420245
629.0,3,25,147626
1004.9,1,13,210572
1908.6,3,2,358524
835.0,2,11,195095
1342.5,5,39,284859
2208.7,3,11,401297
1072.4,1,25,196293
1286.9,5,26,290793
820.6,4,28,189849
1708.8,5,10,386378
595.0,3,33,128811
1088.9,6,15,310433
816.1,3,8,192974
1255.4,4,0,274011
2235.0,4,30,432126
1573.7,4,6,326426
1507.4,2,20,270166
1533.0,3,8,267900
1389.6,2,23,230568
1977.8,2,41,350974
1748.2,5,30,365999
814.5,5,35,241119
1838.7,5,12,388287
1505.9,4,14,320238
1604.7,2,4,334817
495.9,1,40,94943
1400.3,4,21,330216
1337.5,6,49,296363
1088.2,4,7,256712
1882.9,2,44,295951
663.9,4,3,212350
2762.2,1,22,422827
897.0,6,36,283655
1611.6,3,32,267703
1496.5,4,31,303758
1925.7,5,38,371008
2152.0,6,8,465777
1204.2,3,15,237645
1479.1,3,25,290525
1207.8,3,26,252693
964.9,1,46,163157
1415.4,2,43,277464
1387.8,1,46,214643
1405.0,5,13,319066
1229.8,4,22,267371
1553.1,1,39,217045
1751.8,3,46,329525
857.3,1,19,138189
1677.6,3,43,322739
2102.7,2,11,353335
825.9,5,6,210166
1469.6,6,33,290267
1604.5,4,14,351472
1752.5,1,26,312255
1803.4,5,13,392064
1942.0,4,15,363129
1461.2,1,1,239319
951.2,1,33,151571
1238.9,6,27,326928
2049.5,5,20,410368
1004.1,3,31,180810
1633.5,1,21,254884
1780.3,5,2,393825
1675.4,3,27,338384
1818.2,3,30,345923
1385.7,1,33,209018
1354.4,2,10,259082
2217.2,2,17,403831
2287.6,4,13,436272
2050.9,4,27,358399
1647.1,1,1,277124
1140.8,6,2,249305
1461.5,1,0,269930
1341.8,5,42,318568
1895.3,2,33,352079
1575.7,6,19,364506
1662.7,3,11,307536
1385.0,4,39,276889
300.0,2,48,74194
1990.6,3,43,373737
1371.0,6,45,321652
1835.7,6,8,380103
1247.8,1,2,246370
2130.0,5,15,394012
1159.3,6,42,288884
1368.0,4,44,308352
1407.2,3,34,236079
721.3,3,28,168099
1584.7,5,20,345149
1772.3,6,33,384312
1588.9,6,11,390760
2442.9,4,11,448884
999.0,4,28,245740
623.9,5,22,195439
863.9,3,46,180164
1437.9,1,6,227672
1939.5,4,5,413215
1478.5,5,35,321873
1178.0,6,46,296609
2073.7,2,28,376029
1347.9,1,34,214222
781.8,4,4,213988
1849.4,4,3,344228
1690.3,5,3,379591
1506.9,3,25,318388
2129.7,5,23,424884
1353.0,5,3,308910
1526.0,2,50,271584
960.9,1,35,132395
1083.3,5,27,253665
1186.8,4,3,267154
1711.9,1,0,319554
1095.8,2,19,218712
1356.5,4,15,284688
1299.7,5,5,305715
1376.3,4,16,302060
1056.1,1,48,169016
1306.8,5,36,295204
881.3,6,14,252626
1382.1,1,37,244242
1387.3,1,25,265029
1432.7,1,35,260212
1651.7,6,12,407609
2214.1,6,1,523887
653.6,3,28,146662
1233.1,3,48,218840
989.1,6,5,261558
1540.3,2,23,272915
1718.6,1,35,250019
854.0,6,45,263592
1543.2,6,8,374546
1789.4,5,43,352503
1591.2,4,48,283582
1248.0,6,8,300316
1704.2,1,29,267073
1285.2,6,19,355112
1807.5,6,46,402334
1558.7,4,37,324452
1315.3,2,4,215672
833.9,2,46,151429
1407.7,2,15,259297
917.8,1,34,141589
910.8,1,28,160396
1243.4,4,17,259928
1365.8,4,30,275158
862.5,1,46,120287
1325.6,5,40,279138
1293.0,4,49,193821
1130.1,2,0,236055
1284.5,6,28,327843
1690.1,5,36,333688
1225.5,3,15,279259
1661.7,6,28,354495
1364.1,6,40,293229
1858.3,3,48,346392
1765.3,4,13,348859
1304.4,6,41,312558
1093.6,3,24,200615
1618.3,1,15,272588
1163.9,3,21,236364
694.7,5,0,221635
1731.0,6,12,387845
1124.5,5,28,275001
468.4,6,38,187204
1365.6,4,26,299385
1821.2,5,38,328098
1134.6,1,44,209997
1243.4,6,26,306324
1624.4,4,5,334252
1195.2,1,43,196760
1353.3,1,29,221155
1802.8,5,20,381749
1704.9,1,50,253225
1501.8,4,33,315308
649.8,4,1,169502
1662.8,3,48,300806
1222.2,4,2,276535
1620.3,5,44,296492
717.4,5,0,254704
1822.0,4,34,343563
1021.8,2,2,236940
1594.0,6,2,397034
1820.0,6,11,394402
1575.8,2,12,315090
1573.8,4,33,309982
1439.7,3,4,284326
851.1,4,25,192825
1996.4,1,50,288448
1893.0,2,4,353154
1227.8,1,47,176841
300.0,5,18,164167
1853.0,4,12,363102
580.7,4,20,195113
1639.5,2,10,295225
1072.1,2,32,196470
1616.1,1,9,277459
946.7,4,13,240275
1402.5,5,23,317711
632.2,3,0,160682
1406.9,6,1,393309
1398.0,6,3,365379
1723.1,1,4,318784
1184.7,6,2,344652
1527.3,5,12,340248
1221.5,4,42,271155
1604.1,2,30,308619
1576.0,3,0,349919
1795.8,5,0,413101
872.3,3,14,200241
1358.9,6,1,375008
1527.7,2,17,254995
2218.7,2,34,357804
2292.2,5,41,389868
788.3,1,26,137509
1123.3,4,39,233982
300.0,3,30,96554
2388.3,4,36,430078
1542.9,1,11,245692
1661.3,1,32,281099
1257.7,5,48,270810
1398.3,1,30,224225
1908.2,3,46,307615
929.2,2,48,145563
891.9,5,33,213639
1291.7,3,0,288225
1404.5,6,23,392499
1649.9,3,25,317298
1408.9,2,10,283981
1019.8,6,33,288690
1228.7,5,11,267954
1479.6,5,32,344350
1697.3,3,15,332633
1849.7,4,49,364665
1276.4,2,45,199933
1081.6,1,38,182314
995.8,1,18,193847
1925.1,4,30,367981
1203.7,2,42,188881
1056.3,6,13,258153
1475.2,1,14,269206
2126.4,3,45,379501
984.1,4,22,221136
1666.1,4,16,358346
1195.3,4,26,252276
1450.0,1,36,213898
1765.0,4,0,378155
1947.2,2,17,308620
1161.7,2,41,210491
1737.7,4,30,307690
1506.9,5,30,303574
1581.3,6,21,357585
1956.0,6,4,449148
1080.2,5,23,227617
1748.7,3,1,361016
1470.6,6,20,373184
1932.7,6,5,435670
1584.5,5,40,327049
1332.0,1,38,213797
1792.1,4,30,320991
1144.5,6,41,282745
1219.8,4,25,274067
1062.0,1,47,240045
1117.9,3,25,258302
300.0,5,2,165005
1170.2,5,23,262024
1366.9,4,4,313555
1742.2,3,41,312288
985.6,4,28,237650
1174.8,4,25,240333
1320.7,6,15,297717
1744.5,6,25,394338
1481.0,3,50,257288
1568.5,2,6,295037
1797.0,2,13,302386
1626.3,3,12,341134
1128.7,1,6,183718
2169.7,1,41,354381
544.2,2,41,112432
1804.2,3,42,317182
1598.0,5,22,350331
1959.9,6,17,420959
1295.1,2,14,241726
1176.7,2,10,232709
904.1,3,19,195311
921.4,6,40,257245
1324.8,2,3,287023
1021.1,4,46,271862
1079.9,3,18,252557
922.9,4,35,228890
1865.3,4,28,320768
1074.8,6,19,287911
1580.8,1,29,245280
1343.2,3,25,235810
1556.2,4,11,350197
1282.0,2,44,188916
1748.7,3,26,310044
1676.1,4,7,315827
1944.2,5,32,388215
1102.6,4,2,291527
1019.0,5,22,235767
1225.0,3,46,221304
1451.1,3,21,301879
1637.1,6,29,392528
1118.0,3,2,251421
1490.0,5,32,298092
1317.8,2,27,234661
1280.2,3,7,262901
1396.1,2,38,231873
2075.4,2,37,320288
1755.8,2,20,326694
1872.1,1,28,296464
1563.1,4,21,286195
2192.5,2,17,391764
1800.4,4,3,406104
758.5,6,34,237106
1727.4,6,10,375592
1552.3,1,46,283278
1680.0,4,50,316423
725.0,6,46,232341
741.3,5,29,205160
1357.2,4,1,294703
609.9,5,37,201453
1716.5,3,4,319875
1466.5,5,41,303460
2276.5,6,27,462462
1568.5,4,29,342434
1712.2,2,31,268858
1660.5,5,38,364889
1435.3,1,47,238141
1452.9,5,26,333849
1374.6,2,31,260348
326.1,1,41,38492
1905.0,5,40,350654
1909.5,5,22,357466
1788.7,4,36,336648
1439.9,1,5,263022
1339.2,3,22,248436
889.5,3,4,226581
836.6,5,17,233403
1132.7,6,25,294734
1491.5,3,32,295175
1568.1,5,20,344184
1168.2,3,32,210692
813.4,6,2,296377
1100.0,6,18,306263
1346.3,5,3,302012
697.2,4,15,193066
1482.3,3,14,299336
2125.4,4,5,395693
1038.5,3,21,239362
2353.7,4,4,432246
1082.9,1,34,214027
1299.7,2,4,275264
1617.5,5,45,317809
1379.2,6,35,302354
637.1,2,17,149605
1512.6,1,27,222132
1435.0,3,25,276586
1281.7,2,44,221443
1432.3,6,10,359152
1599.0,3,5,340276
1001.0,6,21,295077
1641.2,6,50,370277
1125.8,1,14,210022
2090.9,4,23,403232
1868.1,2,42,298209
951.5,3,40,156103
1953.5,3,9,373482
1583.3,2,11,269202
1638.6,2,8,306529
1318.4,1,16,184639
1245.7,1,12,197785
1278.3,1,6,216577
971.1,3,2,292182
558.1,1,17,100040
1113.0,2,13,212628
1110.8,3,19,237426
909.6,4,14,245843
1661.9,2,16,286790
1509.8,3,5,268203
1133.4,6,46,246895
1259.8,6,12,317471
1500.4,2,43,285943
1072.9,5,37,235986
300.0,6,5,201326
1938.4,4,23,367049
1348.4,6,19,327985
1521.6,2,25,249969
1477.4,2,16,281253
750.7,3,32,183323
1090.9,2,47,157191
1394.0,4,15,285275
1310.4,5,30,294992
889.5,6,16,275865
1554.2,6,45,389507
1656.2,3,15,308078
1228.7,4,21,218693
1851.1,1,16,298040
1639.8,3,31,313009
1573.9,2,47,272971
1175.2,1,7,211445
1323.6,1,16,209065
1775.0,5,5,394519
747.8,1,27,137390
777.0,2,31,161460
1216.5,4,35,244699
1390.9,2,28,268104
1356.1,4,38,281762
1634.9,2,45,272084
1508.7,3,2,330445
1409.4,5,35,301269
1264.2,5,41,299510
1767.5,3,10,330548
1940.1,4,4,369928
1266.8,5,26,293802
1575.2,5,26,299325
1284.1,1,2,242866
855.7,1,17,180325
649.8,5,33,244346
1929.2,3,4,391606
1759.9,6,6,440253
1581.1,4,12,338532
1849.2,6,21,433512
1039.6,5,22,267120
1800.8,2,1,362682
1556.8,6,17,321704
1206.1,4,34,236424
363.1,1,23,73611
756.5,6,34,248922
2173.9,2,27,383949
2158.4,5,7,424346
761.9,3,11,162132
501.4,6,8,211173
1986.3,1,32,307931
1363.6,6,16,328615
1075.8,3,25,220827
844.8,1,50,127057
841.1,3,6,225711
1987.1,2,45,344996
1512.2,4,29,299834
593.5,5,23,187858
1084.1,1,33,197122
2112.2,5,41,414479
1535.7,5,33,347541
771.4,1,0,170736
1107.6,6,46,273727
1350.7,6,5,347680
1827.3,4,24,322000
1355.7,2,37,226200
2019.8,2,41,364629
1518.1,6,45,357556
368.8,5,32,149643
1640.7,1,5,264890
1317.9,2,18,261446
1172.5,4,39,210971
1577.5,4,42,317601
1288.1,6,3,336808
1490.6,5,19,327916
1164.5,4,17,287211
1146.6,3,44,239876
1898.2,1,39,313967
1451.4,2,34,286660
1584.3,1,24,252356
1140.0,6,3,302903
1878.9,4,37,358559
1492.6,3,32,319393
1248.0,5,14,268111
1970.0,4,17,376311
1247.8,5,34,272608
1481.3,1,2,275510
858.9,4,40,178943
1118.5,1,30,190110
1749.5,2,10,353665
1377.3,3,27,245272
1441.5,1,9,236770
1359.6,6,15,339468
1378.0,4,2,328427
1156.9,5,42,268721
1188.2,4,19,287197
1267.7,3,34,266841
1269.5,2,0,232751
1608.0,2,43,268971
1593.1,6,26,323058
1992.9,6,8,448095
1711.7,4,14,393155
1001.3,6,20,267395
1098.6,5,50,243474
1818.7,5,46,346947
1697.0,4,44,354165
1867.6,3,9,370809
1398.2,1,28,226394
1283.1,3,1,249211
1554.1,6,45,336516
781.6,1,3,138589
1311.0,4,49,260370
2281.7,3,9,422935
1251.5,4,30,251510
1393.0,5,41,293346
1308.6,4,18,306554
2076.3,4,14,392597
866.9,5,45,250710
1703.6,2,34,303769
1220.1,6,13,324607
1107.5,4,0,280667
645.8,2,16,104555
2171.5,6,12,479920
1725.6,6,33,400896
802.9,2,19,181205
833.4,1,1,141467
1109.4,6,33,294171
1624.7,3,5,304053
1342.3,6,6,355809
989.1,6,28,283219
1363.7,1,16,229446
1970.6,4,7,400042
1667.8,4,33,334903
587.1,1,43,124297
926.6,2,8,207384
1341.1,3,44,231644
1460.3,4,3,286502
1989.0,5,26,430222
1395.4,1,36,199311
1642.6,2,4,285150
415.8,3,47,100681
1221.1,2,14,228231
1714.5,6,39,339579
2249.8,5,29,440606
797.2,1,18,125329
1322.8,2,2,269741
607.3,2,44,130753
1308.3,2,18,268926
1868.8,1,25,314498
1815.4,5,9,403111
1378.1,6,20,306187
1283.7,5,29,277908
2570.4,5,49,468305
1302.0,1,44,222283
1152.1,1,48,178441
1146.3,4,45,235482
739.1,4,12,217967
1597.1,1,4,243034
1691.5,5,23,339868
1675.6,6,4,396703
1748.1,4,34,340694
1131.3,5,37,274536
1325.3,5,37,299504
1917.7,5,0,420598
1187.8,4,0,271536
1146.5,5,25,303659
1847.0,1,21,284114
1041.1,2,33,189985
884.4,3,36,189497
926.9,1,19,181588
2615.4,3,41,425873
1852.3,3,21,344377
1679.2,3,34,330502
977.0,5,22,253845
1623.9,3,4,328688
2162.1,6,15,449653
1562.2,1,49,240175
902.1,2,21,182932
1640.2,6,29,376048
1327.7,6,40,287506
1461.6,6,27,339882
965.2,1,42,158982
1057.1,3,6,254761
1187.2,2,30,232452
1049.9,1,20,214398
1373.4,3,15,279474
1092.3,1,19,167592
2136.6,3,20,387997
1621.2,4,21,298985
1741.2,6,35,345630
1337.4,1,45,196888
497.6,3,24,145124
1777.7,3,28,307807
1350.7,5,6,349410
1587.4,2,21,290740
1367.9,6,33,348582
398.0,2,40,127487
1206.3,4,4,302478
1028.1,5,27,247995
1493.4,3,50,247997
1606.2,5,21,330190
2369.6,1,16,390387
1610.0,6,35,349665
1147.8,5,8,270031
1209.7,1,31,213494
1632.1,6,30,375995
1780.2,6,19,378382
839.4,2,38,149331
1288.7,3,13,238411
1330.4,6,36,317406
673.0,3,27,155203
1724.1,6,13,412798
1501.3,2,49,250587
1311.6,4,27,264728
1509.6,2,36,262762
1694.0,4,35,324919
2270.3,5,46,413199
1694.7,6,41,363034
884.7,3,9,183552
2669.0,6,24,528531
894.9,3,34,195944
1575.4,4,0,362072
1306.9,6,14,332541
1346.7,1,21,209797
1570.6,5,9,291410
1604.8,5,31,318302
2021.2,3,15,382091
1103.8,2,7,248895
1579.9,5,24,344240
1673.5,4,47,301528
2459.0,1,7,412636
1624.8,4,9,292793
882.4,6,5,273770
2018.5,3,7,393820
1200.6,5,21,272225
1012.5,1,0,216243
1996.9,1,6,367812
1459.7,4,12,325525
1310.3,2,0,268945
2158.7,3,42,305602
1169.3,3,15,254389
1166.1,6,36,310382
1623.5,3,34,298820
384.3,1,7,113342
1472.5,2,7,283053
1435.8,6,47,323637
1015.8,3,25,227012
1392.3,3,32,264482
1516.7,5,35,309203
1380.5,2,25,246992
1767.3,6,33,376631
1521.4,2,6,296026
1323.8,5,46,268879
1715.6,1,45,289570
1520.8,3,38,289173
2750.6,4,30,517555
1860.5,3,21,342223
1161.7,6,7,287161
626.3,3,18,139908
1094.9,5,24,257062
481.0,6,39,164762
1699.3,2,1,287732
1269.1,5,22,301498
1054.1,3,3,247469
1669.1,3,31,306066
1233.8,2,9,270922
1577.3,3,25,301045
1280.2,1,21,213644
1434.6,5,26,313460
1980.7,1,41,324290
1811.7,5,9,362289
2044.8,5,34,367848
1554.9,6,18,368086
585.6,4,34,169866
1092.0,1,15,208625
673.1,2,3,163042
1813.4,5,16,419395
1406.9,2,10,284523
1966.8,5,26,353198
1867.0,5,22,360018
1343.4,4,44,233943
2185.6,1,47,336804
1831.7,4,8,377168
1436.6,2,31,289881
1595.7,6,7,363967
2036.3,3,10,364481
1601.4,3,12,320672
1100.3,6,0,289429
870.5,1,23,152095
1280.9,5,3,333203
1093.7,2,18,230181
1491.9,1,9,282875
1168.2,2,50,174110
1227.4,4,32,274668
1945.7,2,3,354640
2145.2,6,7,508545
1050.2,1,44,181715
1238.4,4,2,289315
1296.6,1,28,237657
1541.2,3,29,304635
1554.8,5,36,344651
1171.6,6,9,323781
1629.4,6,50,341911
1192.2,5,11,287354
1232.0,6,4,340678
990.9,4,49,202049
1866.0,6,39,397323
1809.0,2,41,313779
1556.0,3,45,271151
1698.3,2,42,295285
1898.8,1,49,291396
1738.4,2,1,317542
1727.5,5,13,389370
1207.0,4,49,221866
723.5,4,25,168435
1044.3,4,24,243563
2387.7,3,23,402528
1293.2,4,4,321773
2120.3,2,27,355004
1643.7,2,16,271063
1386.5,2,15,258006
994.0,4,5,285917
1083.5,4,39,218877
1340.7,4,16,281111
1339.4,1,26,236421
1645.9,6,6,415369
1094.7,5,4,266241
1111.2,2,12,207079
1792.6,1,8,276661
2254.4,2,3,400527
1438.5,6,32,340227
1599.6,6,13,392880
1334.0,3,29,270559
1371.1,1,17,239276
1304.7,3,38,255620
1242.6,3,46,246651
1649.8,6,48,330536
1677.6,6,9,394649
1290.2,5,33,259023
1141.6,4,42,265590
1185.2,4,34,291774
1693.3,4,41,314635
1038.9,1,9,200068
942.5,2,28,200279
1527.0,4,0,365322
1369.9,5,22,310391
1337.4,3,5,267662
1775.0,6,20,404777
1376.7,5,34,330844
1105.4,3,46,215697
1476.8,6,9,386474
1106.5,6,48,292913
1798.3,4,4,386390
1410.1,1,35,228036
937.1,4,46,203996
1470.0,6,44,364777
1042.2,6,18,269588
1862.4,6,39,403563
1355.5,1,34,230125
1683.3,6,36,375707
1121.8,3,38,201270
1313.0,1,12,233940
1586.6,3,19,297204
1329.2,4,21,306287
998.7,4,32,234348
1723.1,1,12,323601
1527.1,1,6,298068
916.2,1,38,144154
1236.8,1,18,244915
1031.0,1,15,175400
1181.4,2,50,228970
1196.7,1,35,173094
1293.2,5,35,320798
761.4,4,16,192366
1212.9,4,6,275431
1833.5,5,3,394240
2175.8,4,39,388319
886.8,1,45,169321
1885.4,6,43,359342
2406.2,1,21,399429
1311.7,2,19,258654
1629.9,3,11,299778
1856.6,2,44,299318
1203.9,3,27,224088
1827.8,2,5,328772
1314.0,3,6,295489
1831.0,1,2,310490
2082.5,4,0,423133
1966.3,4,35,369920
1258.8,6,1,373188
1669.4,2,37,288420
1189.2,2,50,186232
887.1,4,42,209283
1300.5,4,40,282042
1768.0,4,39,328214
1277.6,6,43,328041
2055.1,3,3,358497
1434.9,3,25,271720
918.4,3,16,210376
1276.7,1,27,234485
1112.1,3,19,264872
1992.9,3,9,404510
1627.3,5,31,347527
1372.2,5,25,333495
1735.2,2,10,330593
1052.3,2,29,202251
889.1,5,7,242782
834.7,4,41,202109
577.4,2,30,152929
922.5,1,43,150739
1654.1,3,24,306327
1728.7,5,41,374648
1009.3,2,12,198023
496.0,4,48,152175
1217.8,6,49,296280
1624.9,5,46,350035
1775.1,6,38,397006
1509.5,1,14,273537
947.1,6,31,255799
1727.6,6,10,385855
1577.6,4,18,333740
1732.8,4,19,354504
999.1,2,7,258790
1631.0,5,4,373620
1790.8,4,11,366704
792.1,5,42,198982
1123.0,2,28,190747
715.5,1,23,103860
1034.5,3,47,181201
1353.4,1,6,237508
748.6,6,7,271109
1900.5,1,23,320175
1907.0,2,35,303537
